ass_cls_map_id,assay_id,assay_class_id
453102,189380,301
443437,189381,296
452219,189381,301
443441,189382,296
452221,189382,301
445505,189383,296
453103,189383,301
444484,189384,296
452683,189384,301
449774,189385,296
454876,189385,301
448722,189386,296
454457,189386,301
445506,189387,296
453104,189387,301
443442,189388,296
452222,189388,301
443443,189389,296
452223,189389,301
448707,189390,296
454447,189390,301
446587,189391,296
453540,189391,301
448708,189392,296
454448,189392,301
443414,189393,296
452200,189393,301
447650,189394,296
453999,189394,301
450829,189395,296
455311,189395,301
446593,189396,296
453542,189396,301
444463,189397,296
452666,189397,301
443427,189398,296
452212,189398,301
450840,189399,296
455320,189399,301
362308,189400,82
399433,189400,115
361458,189401,82
361173,189402,82
361174,189403,82
362077,189404,82
397233,189404,115
361409,189405,82
390773,189405,115
362309,189406,82
362310,189407,82
361857,189408,82
361621,189409,82
361416,189410,82
361858,189411,82
362533,189412,82
361178,189413,82
362082,189414,82
361179,189415,82
362315,189416,82
362317,189417,82
362771,189418,82
361180,189419,82
388616,189419,115
362537,189420,82
401728,189420,115
361181,189421,82
388617,189421,115
362318,189422,82
362072,189423,82
362525,189424,82
361611,189425,82
392945,189425,115
362534,189426,82
401724,189426,115
362535,189427,82
401725,189427,115
361622,189428,82
362316,189429,82
361623,189430,82
362084,189431,82
362536,189432,82
361624,189433,82
392966,189433,115
362085,189434,82
397244,189434,115
361411,189435,82
390775,189435,115
382364,189443,96
443430,189443,296
382749,189444,96
446599,189444,296
382486,189445,96
444473,189445,296
383141,189446,96
449768,189446,296
382876,189447,96
447660,189447,296
382632,189448,96
445512,189448,296
382892,189449,96
447678,189449,296
383021,189450,96
448727,189450,296
382375,189451,96
443452,189451,296
382497,189452,96
444494,189452,296
383135,189453,96
449755,189453,296
382477,189454,96
444458,189454,296
383136,189455,96
449756,189455,296
382867,189456,96
447645,189456,296
382868,189457,96
447646,189457,296
382478,189458,96
444459,189458,296
383162,189459,96
449807,189459,296
382479,189460,96
444460,189460,296
382746,189461,96
446589,189461,296
383270,189462,96
450827,189462,296
382869,189463,96
447647,189463,296
382617,189464,96
445490,189464,296
382621,189465,96
445496,189465,296
382358,189466,96
443412,189466,296
382611,189467,96
445488,189467,296
382495,189468,96
444489,189468,296
382372,189469,96
443451,189469,296
382629,189470,96
445510,189470,296
382760,189471,96
446614,189471,296
382630,189472,96
445511,189472,296
382889,189473,96
447676,189473,296
451905,189476,297
452085,189476,299
451778,189477,297
451972,189477,299
451876,189478,297
452066,189478,299
449762,189536,296
454869,189536,301
449763,189537,296
454870,189537,301
445495,189538,296
453096,189538,301
450841,189539,296
455322,189539,301
451116,189540,296
455460,189540,301
443418,189541,296
452203,189541,301
444465,189542,296
452668,189542,301
446595,189543,296
453545,189543,301
443419,189544,296
452204,189544,301
444477,189545,296
452677,189545,301
450848,189546,296
455327,189546,301
443433,189551,296
452217,189551,301
448710,189552,296
454450,189552,301
448711,189553,296
454451,189553,301
447925,189554,296
454139,189554,301
444470,189555,296
452672,189555,301
444471,189556,296
452673,189556,301
448716,189557,296
454454,189557,301
450838,189558,296
455318,189558,301
423236,189573,175
425945,189573,200
423511,189574,175
426605,189574,200
362774,189575,82
403996,189575,115
361628,189576,82
392973,189576,115
361162,189577,82
388593,189577,115
362297,189578,82
399415,189578,115
362298,189579,82
399416,189579,115
362070,189580,82
397215,189580,115
361163,189581,82
388594,189581,115
361175,189582,82
388611,189582,115
361887,189583,82
361176,189584,82
361853,189585,82
361854,189586,82
361412,189587,82
362314,189588,82
399441,189588,115
361413,189589,82
390778,189589,115
361177,189590,82
388612,189590,115
361414,189591,82
361855,189592,82
361415,189593,82
362081,189594,82
361856,189595,82
395039,189595,115
361408,189596,82
390763,189596,115
362529,189597,82
401702,189597,115
362530,189598,82
401703,189598,115
361617,189599,82
362313,189600,82
362080,189601,82
397241,189601,115
362074,189602,82
397218,189602,115
362303,189603,82
362304,189604,82
361614,189605,82
392948,189605,115
403972,189606,115
388598,189607,115
390756,189608,115
399443,189609,115
401726,189610,115
399444,189611,115
403992,189612,115
390779,189613,115
388615,189614,115
451777,189615,297
451971,189615,299
451806,189616,297
451999,189616,299
413437,189629,131
413314,189630,131
342278,189631,7
357950,189631,65
428669,189631,208
342279,189632,7
357951,189632,65
428670,189632,208
434068,189639,216
485106,189648,479
485107,189649,479
485877,189650,479
485108,189651,479
485880,189652,479
485562,189653,479
486239,189654,479
486052,189655,479
423354,189707,175
426217,189707,200
423891,189708,175
427463,189708,200
423742,189709,175
427130,189709,200
423618,189710,175
426820,189710,200
422965,189711,175
425369,189711,200
423099,189712,175
425638,189712,200
423478,189713,175
426532,189713,200
423100,189714,175
425639,189714,200
423743,189715,175
427131,189715,200
423872,189716,175
427410,189716,200
423873,189717,175
427411,189717,200
423629,189718,175
426832,189718,200
423880,189719,175
427420,189719,200
423882,189720,175
427422,189720,200
423635,189721,175
426844,189721,200
423883,189722,175
427423,189722,200
423484,189723,175
426546,189723,200
423111,189724,175
425650,189724,200
423238,189725,175
425948,189725,200
423754,189726,175
427145,189726,200
423364,189727,175
426229,189727,200
422981,189728,175
425381,189728,200
423482,189730,175
426542,189730,200
423634,189731,175
426838,189731,200
423753,189732,175
427142,189732,200
423483,189733,175
426545,189733,200
423881,189734,175
427421,189734,200
423740,189735,175
427127,189735,200
423503,189736,175
426590,189736,200
423473,189737,175
426526,189737,200
422954,189738,175
425359,189738,200
423729,189739,175
427119,189739,200
422955,189740,175
425360,189740,200
423607,189741,175
426812,189741,200
423868,189742,175
427400,189742,200
423730,189743,175
427120,189743,200
423466,189744,175
426517,189744,200
437949,189787,254
437990,189788,254
382872,189789,96
383034,189790,96
447713,189792,296
454038,189792,301
446980,189793,296
453743,189793,301
450843,189794,296
455324,189794,301
327099,189795,363
345531,189802,23
346657,189802,30
452215,189803,301
454039,189804,301
452198,189805,301
452664,189806,301
416573,189808,149
416600,189809,149
416574,189810,149
416608,189811,149
437906,189812,254
437959,189813,254
437993,189814,254
437994,189815,254
438071,189816,254
438000,189817,254
437884,189818,254
437885,189819,254
438022,189820,254
438107,189821,254
422421,189832,172
491352,189870,556
491679,189871,556
491605,189872,556
434511,189873,216
436352,189874,216
436353,189875,216
434019,189876,216
434020,189877,216
434479,189878,216
435854,189879,216
434480,189880,216
434481,189881,216
332236,189890,380
486032,189890,479
331673,189891,380
485085,189891,479
485716,189892,479
485882,189893,479
438807,189918,259
439048,189919,259
420186,189920,159
420553,189921,159
346065,189922,24
437903,189941,254
438074,189942,254
438120,189943,254
438075,189944,254
438076,189945,254
437956,189946,254
438198,189947,254
437955,189948,254
438195,189949,254
438033,189950,254
438041,189951,254
437905,189952,254
438122,189953,254
438159,189954,254
438073,189955,254
438197,189956,254
437965,189957,254
438149,189958,254
438028,189959,254
437946,189960,254
437947,189961,254
437894,189962,254
438153,189963,254
438193,189964,254
438035,189965,254
437945,189966,254
437987,189967,254
437988,189968,254
486617,189980,495
486603,189981,495
486618,189982,495
486626,189983,495
486581,189984,495
486608,189985,495
486615,189986,495
346311,190000,24
485102,190001,479
485262,190002,479
485103,190003,479
485715,190004,479
326626,190006,359
485873,190006,479
326244,190007,359
485263,190007,479
326732,190008,359
486048,190008,479
485557,190009,479
326544,190010,359
326151,190013,359
438186,190077,254
437888,190078,254
437889,190079,254
437902,190080,254
438118,190081,254
438072,190082,254
438119,190083,254
447668,190089,296
454014,190089,301
446588,190111,296
453541,190111,301
416340,190115,147
416545,190116,147
416420,190117,147
416479,190118,147
416269,190119,147
346314,190120,24
345841,190121,24
390758,190122,115
335141,190123,404
335912,190123,405
427845,190129,204
437991,190130,254
438117,190131,254
437893,190132,254
437943,190133,254
446590,190134,296
426209,190180,200
425362,190181,200
427403,190182,200
426521,190183,200
425632,190184,200
425933,190185,200
425633,190186,200
425931,190187,200
427394,190188,200
426514,190189,200
427116,190190,200
426515,190191,200
426516,190192,200
427395,190193,200
426810,190194,200
427396,190195,200
466411,190196,322
416337,190228,147
416210,190229,147
416211,190230,147
416166,190231,147
416524,190232,147
416338,190233,147
416475,190234,147
416339,190235,147
416476,190236,147
416212,190237,147
416265,190238,147
416213,190239,147
345786,190240,23
345718,190241,23
416418,190242,147
416097,190243,147
416274,190244,147
416157,190245,147
416219,190246,147
416426,190247,147
416537,190248,147
455885,190255,302
455949,190256,302
455856,190257,302
455751,190258,302
455724,190259,302
455851,190260,302
455976,190261,303
455963,190262,303
455983,190263,303
455986,190264,303
455981,190265,303
361410,190276,82
390774,190276,115
362799,190277,82
404083,190277,115
362078,190278,82
397235,190278,115
383946,190279,104
383895,190280,104
384118,190281,104
466511,190301,322
466707,190302,322
417460,190303,157
425940,190303,200
418229,190304,157
426821,190304,200
418230,190305,157
426822,190305,200
417990,190306,157
426533,190306,200
417991,190307,157
426534,190307,200
417992,190308,157
426535,190308,200
417996,190309,157
426543,190309,200
418487,190310,157
427140,190310,200
416960,190311,157
425368,190311,200
417458,190312,157
425938,190312,200
418714,190313,157
427409,190313,200
417989,190314,157
426530,190314,200
417732,190315,157
426214,190315,200
491084,190320,537
442663,190321,295
443429,190321,296
443095,190322,295
449765,190322,296
442807,190323,295
445498,190323,296
443096,190324,295
449766,190324,296
442664,190325,295
443438,190325,296
442665,190326,295
443439,190326,296
443180,190327,295
451229,190327,296
443157,190328,295
450852,190328,296
442808,190329,295
445504,190329,296
443158,190330,295
450853,190330,296
442747,190331,295
444485,190331,296
442666,190332,295
443444,190332,296
443015,190333,295
448723,190333,296
442809,190334,295
445507,190334,296
442939,190335,295
447672,190335,296
443159,190336,295
450884,190336,296
442873,190337,295
446607,190337,296
416484,190338,147
416155,190339,147
416156,190340,147
416421,190341,147
416528,190342,147
416266,190346,147
416267,190347,147
459220,190348,308
457284,190349,308
457285,190350,308
457286,190351,308
458258,190352,308
462074,190353,308
461135,190354,308
462995,190355,308
462075,190356,308
463342,190357,308
427419,190359,200
450826,190382,296
455309,190382,301
334612,190384,402
337859,190384,438
334743,190385,402
338201,190385,438
334705,190386,402
338100,190386,438
334655,190387,402
337987,190387,438
334744,190388,402
338202,190388,438
334776,190389,402
338319,190389,438
334518,190390,402
337637,190390,438
334656,190391,402
337989,190391,438
334481,190392,402
337540,190392,438
334657,190393,402
337990,190393,438
334613,190394,402
337860,190394,438
334745,190395,402
338204,190395,438
334519,190396,402
