tid,relationship,related_tid,targrel_id
109654,OVERLAPS WITH,117134,144877
109654,OVERLAPS WITH,117713,144878
109654,SUBSET OF,109653,144879
109654,OVERLAPS WITH,118359,144880
109654,OVERLAPS WITH,118361,144881
109654,SUPERSET OF,12697,144882
109654,OVERLAPS WITH,105117,144883
109654,OVERLAPS WITH,117757,144884
109654,OVERLAPS WITH,118303,144885
109661,OVERLAPS WITH,109634,144886
109661,OVERLAPS WITH,109645,144887
109661,SUPERSET OF,100079,144888
109664,OVERLAPS WITH,109668,144892
109664,OVERLAPS WITH,117016,144893
109664,SUPERSET OF,10781,144894
109664,OVERLAPS WITH,117711,144895
118284,OVERLAPS WITH,105120,144897
118284,OVERLAPS WITH,118279,144898
118284,OVERLAPS WITH,118278,144899
118284,SUBSET OF,104838,144900
118284,OVERLAPS WITH,118281,144902
118284,SUPERSET OF,11464,144903
118284,OVERLAPS WITH,118280,144904
118284,OVERLAPS WITH,105064,144905
118284,SUPERSET OF,118283,144906
118284,OVERLAPS WITH,117035,144907
118284,OVERLAPS WITH,118282,144908
118284,SUBSET OF,104301,144909
118284,OVERLAPS WITH,118285,144910
118284,OVERLAPS WITH,118287,144911
118284,OVERLAPS WITH,118286,144912
118284,OVERLAPS WITH,118291,144913
118284,OVERLAPS WITH,118293,144914
118284,OVERLAPS WITH,118292,144915
118285,OVERLAPS WITH,105120,144917
118285,OVERLAPS WITH,118279,144919
118285,OVERLAPS WITH,118278,144920
118285,SUBSET OF,104838,144921
118285,OVERLAPS WITH,118281,144922
118285,SUPERSET OF,11464,144923
118285,OVERLAPS WITH,118280,144924
118285,OVERLAPS WITH,105064,144925
118285,SUPERSET OF,118283,144926
118285,OVERLAPS WITH,117035,144927
118285,OVERLAPS WITH,118282,144928
118285,SUBSET OF,104301,144929
118285,OVERLAPS WITH,118284,144930
118285,OVERLAPS WITH,118287,144931
118285,OVERLAPS WITH,118286,144932
118285,OVERLAPS WITH,104752,144933
118285,OVERLAPS WITH,118291,144934
118285,OVERLAPS WITH,105042,144935
118285,OVERLAPS WITH,118293,144936
118285,OVERLAPS WITH,118292,144937
118285,OVERLAPS WITH,105021,144938
118302,SUPERSET OF,117751,144939
118302,OVERLAPS WITH,117740,144940
118306,SUPERSET OF,102689,144941
118306,OVERLAPS WITH,105747,144942
118306,OVERLAPS WITH,117714,144943
118316,SUPERSET OF,118132,144944
118318,SUPERSET OF,144,144945
118318,OVERLAPS WITH,118322,144947
118318,OVERLAPS WITH,105029,144948
118318,SUBSET OF,104841,144949
118318,SUBSET OF,104714,144950
118334,OVERLAPS WITH,118357,144952
118334,OVERLAPS WITH,118356,144953
118334,OVERLAPS WITH,118359,144954
118334,OVERLAPS WITH,118358,144955
118334,OVERLAPS WITH,118361,144956
118334,OVERLAPS WITH,118360,144957
118334,OVERLAPS WITH,118363,144958
118334,OVERLAPS WITH,118362,144959
118334,OVERLAPS WITH,118365,144960
118334,OVERLAPS WITH,118364,144961
118334,OVERLAPS WITH,118367,144962
118334,OVERLAPS WITH,118366,144963
118334,OVERLAPS WITH,118369,144964
118334,OVERLAPS WITH,118368,144965
118334,OVERLAPS WITH,118376,144966
118334,OVERLAPS WITH,118387,144967
118334,OVERLAPS WITH,118386,144968
118334,OVERLAPS WITH,118389,144969
118334,OVERLAPS WITH,116917,144970
118334,OVERLAPS WITH,118388,144971
118334,OVERLAPS WITH,118333,144972
118334,SUPERSET OF,116734,144974
118132,SUBSET OF,118316,144976
108397,OVERLAPS WITH,117089,144977
108397,OVERLAPS WITH,104305,144978
108397,OVERLAPS WITH,117088,144979
108397,OVERLAPS WITH,118339,144980
108397,OVERLAPS WITH,105506,144981
108397,OVERLAPS WITH,117013,144982
108397,SUPERSET OF,20053,144984
108397,OVERLAPS WITH,117019,144985
108397,OVERLAPS WITH,117087,144986
108397,SUPERSET OF,101310,144987
108410,SUPERSET OF,101164,144988
108410,SUPERSET OF,100639,144989
108411,OVERLAPS WITH,117747,144990
108411,SUPERSET OF,101445,144991
105505,SUPERSET OF,12471,144993
105505,SUBSET OF,104776,144994
105505,SUPERSET OF,10315,144995
105506,SUPERSET OF,103537,144996
105506,OVERLAPS WITH,117089,144997
105506,OVERLAPS WITH,104305,144998
105506,OVERLAPS WITH,117088,144999
105506,SUPERSET OF,20053,145000
105506,SUBSET OF,117019,145001
105506,OVERLAPS WITH,117693,145002
105506,OVERLAPS WITH,108397,145003
105506,OVERLAPS WITH,117087,145004
105509,SUPERSET OF,12930,145005
105509,SUPERSET OF,10151,145006
105509,OVERLAPS WITH,105708,145007
105509,OVERLAPS WITH,109647,145008
105509,OVERLAPS WITH,105758,145009
20014,SUBSET OF,109668,145010
20014,SUBSET OF,117017,145011
20014,SUBSET OF,117016,145012
105733,SUPERSET OF,19601,145017
105733,EQUIVALENT TO,105685,145018
105733,SUPERSET OF,19669,145019
105733,SUPERSET OF,19657,145021
105733,SUPERSET OF,19610,145022
105733,SUPERSET OF,100045,145023
107892,OVERLAPS WITH,105111,145024
107892,SUPERSET OF,12955,145025
107892,SUPERSET OF,11694,145026
107900,OVERLAPS WITH,109746,145027
107900,OVERLAPS WITH,118356,145028
107900,SUPERSET OF,101300,145029
107900,OVERLAPS WITH,117036,145031
107900,OVERLAPS WITH,117100,145032
107906,SUBSET OF,104902,145033
107906,SUPERSET OF,12378,145034
107906,SUPERSET OF,11759,145035
107909,OVERLAPS WITH,118343,145036
107909,OVERLAPS WITH,107910,145037
107909,SUPERSET OF,11208,145038
107909,SUBSET OF,104681,145039
107909,SUPERSET OF,117133,145040
107909,OVERLAPS WITH,104940,145041
107909,OVERLAPS WITH,117134,145042
107909,OVERLAPS WITH,117713,145043
107909,OVERLAPS WITH,109653,145044
107909,SUPERSET OF,10869,145045
107909,OVERLAPS WITH,109654,145046
107909,OVERLAPS WITH,118361,145047
107909,SUPERSET OF,12697,145048
107909,SUPERSET OF,12283,145049
107909,OVERLAPS WITH,105117,145050
107909,OVERLAPS WITH,117757,145051
107909,OVERLAPS WITH,118303,145052
107917,SUPERSET OF,10849,145053
107917,OVERLAPS WITH,108405,145054
107917,OVERLAPS WITH,108404,145055
107917,SUPERSET OF,10919,145056
107917,SUBSET OF,105757,145057
107917,OVERLAPS WITH,107918,145058
107924,OVERLAPS WITH,118353,145059
107924,SUPERSET OF,104593,145060
107924,OVERLAPS WITH,117699,145061
107924,OVERLAPS WITH,118354,145062
107924,SUPERSET OF,103144,145063
107929,SUPERSET OF,12983,145064
107929,SUBSET OF,104697,145065
107929,SUPERSET OF,11081,145066
107940,SUPERSET OF,104247,145067
107940,SUPERSET OF,118313,145068
107940,SUPERSET OF,107599,145069
107940,SUPERSET OF,107598,145070
12807,SUBSET OF,104722,145071
12807,SUBSET OF,104694,145072
11775,SUBSET OF,104961,145073
11775,SUBSET OF,104708,145074
11775,SUBSET OF,107894,145075
11775,SUBSET OF,107897,145076
11775,SUBSET OF,104299,145077
11775,SUBSET OF,117098,145078
11780,SUBSET OF,104873,145079
20127,SUBSET OF,109696,145080
101340,SUBSET OF,105738,145082
126,SUBSET OF,104725,145086
126,SUBSET OF,117167,145087
108353,SUBSET OF,105732,145088
10868,SUBSET OF,104745,145089
11235,SUBSET OF,116900,145090
11149,SUBSET OF,104981,145091
11130,SUBSET OF,109700,145092
11921,SUBSET OF,104824,145093
11921,SUBSET OF,107932,145094
11921,SUBSET OF,104302,145095
105739,SUBSET OF,104823,145096
105739,SUPERSET OF,41,145097
105739,SUPERSET OF,11578,145098
105739,SUPERSET OF,11579,145099
105765,OVERLAPS WITH,105089,145100
105765,OVERLAPS WITH,109635,145101
105765,OVERLAPS WITH,117157,145102
105765,OVERLAPS WITH,109636,145103
105765,OVERLAPS WITH,105767,145104
105765,SUBSET OF,105766,145105
105765,OVERLAPS WITH,109640,145106
105765,SUPERSET OF,266,145107
105765,SUPERSET OF,275,145108
105765,SUPERSET OF,277,145110
105765,OVERLAPS WITH,117175,145111
105765,OVERLAPS WITH,117177,145112
105765,OVERLAPS WITH,117176,145113
101386,SUBSET OF,117143,145115
104302,SUPERSET OF,100000,145116
104302,SUPERSET OF,12865,145117
104302,SUPERSET OF,104835,145118
104302,SUPERSET OF,12102,145119
104302,SUPERSET OF,12103,145120
104302,SUPERSET OF,104848,145122
104302,SUPERSET OF,11921,145123
104302,SUPERSET OF,104821,145124
104302,SUPERSET OF,17142,145125
104302,SUBSET OF,104824,145126
104302,OVERLAPS WITH,117725,145127
104302,SUPERSET OF,107932,145128
104302,SUPERSET OF,117726,145129
104757,OVERLAPS WITH,117120,145130
104757,OVERLAPS WITH,104704,145131
104757,OVERLAPS WITH,118275,145132
104757,OVERLAPS WITH,118277,145133
104757,OVERLAPS WITH,118276,145134
104757,OVERLAPS WITH,104774,145135
104757,OVERLAPS WITH,104905,145136
104757,OVERLAPS WITH,104904,145137
104757,OVERLAPS WITH,104712,145138
104757,SUPERSET OF,74,145139
104757,OVERLAPS WITH,105038,145140
104757,OVERLAPS WITH,117721,145141
104757,OVERLAPS WITH,104921,145142
104757,SUPERSET OF,221,145144
104757,OVERLAPS WITH,105121,145145
104757,OVERLAPS WITH,105059,145146
104757,SUPERSET OF,104291,145147
104757,SUBSET OF,104688,145148
104757,OVERLAPS WITH,117115,145149
104757,OVERLAPS WITH,117114,145150
104757,OVERLAPS WITH,117116,145151
104757,OVERLAPS WITH,105087,145152
104757,OVERLAPS WITH,104703,145153
104757,OVERLAPS WITH,104702,145154
104770,SUPERSET OF,29,145162
109545,SUPERSET OF,101057,145164
109545,SUPERSET OF,100933,145165
109545,SUPERSET OF,11663,145166
105129,SUBSET OF,117183,145170
108118,SUPERSET OF,102439,145172
108118,OVERLAPS WITH,118345,145173
108120,OVERLAPS WITH,107886,145178
108133,SUPERSET OF,10275,145179
108133,SUPERSET OF,10010,145180
105683,SUPERSET OF,18,145181
105683,SUPERSET OF,212,145182
105683,SUPERSET OF,105684,145184
105683,SUPERSET OF,46,145188
105684,SUBSET OF,105683,145189
105684,EQUIVALENT TO,46,145190
109554,SUPERSET OF,100787,145195
109554,SUPERSET OF,105207,145196
106715,EQUIVALENT TO,106714,145201
109699,SUPERSET OF,104077,145202
109699,SUPERSET OF,104076,145203
109699,SUPERSET OF,104078,145204
109705,SUPERSET OF,12594,145205
109705,SUPERSET OF,11113,145206
106600,SUBSET OF,117287,145207
105712,SUBSET OF,105708,145209
108009,SUBSET OF,108117,145226
105671,OVERLAPS WITH,107904,145231
105671,SUPERSET OF,130,145232
105671,OVERLAPS WITH,104994,145233
105671,SUPERSET OF,104807,145234
105671,SUPERSET OF,72,145235
105671,SUBSET OF,104842,145236
105671,SUPERSET OF,104876,145237
105671,OVERLAPS WITH,105040,145238
105671,SUPERSET OF,104754,145239
105671,OVERLAPS WITH,118327,145240
105671,OVERLAPS WITH,104984,145241
105671,SUPERSET OF,90,145242
105607,SUBSET OF,105708,145248
105707,SUPERSET OF,100101,145249
105707,SUPERSET OF,4,145250
105707,SUPERSET OF,100100,145251
105707,SUBSET OF,105734,145252
114864,SUBSET OF,117291,145270
114968,SUBSET OF,116937,145273
117694,OVERLAPS WITH,104677,145275
117694,SUPERSET OF,103732,145276
117694,SUPERSET OF,117033,145277
117694,SUPERSET OF,108138,145280
117694,SUPERSET OF,103165,145281
117716,OVERLAPS WITH,104289,145282
117716,OVERLAPS WITH,108131,145283
117716,OVERLAPS WITH,108132,145285
117716,SUBSET OF,104692,145286
117716,OVERLAPS WITH,104281,145287
117716,OVERLAPS WITH,104284,145289
117716,SUPERSET OF,12717,145290
117716,SUPERSET OF,104287,145291
117717,OVERLAPS WITH,117735,145292
117717,OVERLAPS WITH,117719,145293
117717,OVERLAPS WITH,117718,145294
117717,SUPERSET OF,12714,145296
117722,OVERLAPS WITH,104708,145297
117722,OVERLAPS WITH,104710,145298
117722,OVERLAPS WITH,107945,145299
117722,OVERLAPS WITH,117096,145300
117722,OVERLAPS WITH,104299,145301
117722,OVERLAPS WITH,109746,145302
117722,OVERLAPS WITH,107895,145303
117722,OVERLAPS WITH,107896,145304
117722,OVERLAPS WITH,117723,145305
117722,SUPERSET OF,117500,145306
117722,OVERLAPS WITH,105020,145307
117722,SUPERSET OF,11678,145308
117750,SUPERSET OF,10120,145309
117750,SUBSET OF,104697,145310
117750,SUPERSET OF,10188,145311
117757,OVERLAPS WITH,107909,145312
117757,OVERLAPS WITH,118343,145313
117757,SUBSET OF,104681,145314
117757,SUPERSET OF,11307,145315
117757,OVERLAPS WITH,117133,145316
117757,OVERLAPS WITH,104940,145317
117757,OVERLAPS WITH,117134,145318
117757,OVERLAPS WITH,117713,145319
117757,SUBSET OF,109653,145320
117757,OVERLAPS WITH,109654,145321
117757,OVERLAPS WITH,118361,145322
117757,SUPERSET OF,12697,145323
117757,OVERLAPS WITH,118360,145324
117757,OVERLAPS WITH,118303,145325
118350,OVERLAPS WITH,105504,145326
118350,SUPERSET OF,100128,145327
118350,OVERLAPS WITH,118368,145328
118350,OVERLAPS WITH,117189,145329
118350,OVERLAPS WITH,117065,145330
118350,SUPERSET OF,8,145331
