Year,State,Table_Data,Footnote,HighValue,LowValue,CPIAverage,High2018,Low2018
1968,Alabama,...,,0,0,34.78333333,0,0
1968,Alaska,2.1,,2.1,2.1,34.78333333,15.12,15.12
1968,Arizona,18.72 - 26.40/wk(b),(b),0.66,0.468,34.78333333,4.75,3.37
1968,Arkansas,1.25/day(b),(b),0.15625,0.15625,34.78333333,1.12,1.12
1968,California,1.65(b),(b),1.65,1.65,34.78333333,11.88,11.88
1968,Colorado,1.00 - 1.25(b),(b),1.25,1,34.78333333,9,7.2
1968,Connecticut,1.4,,1.4,1.4,34.78333333,10.08,10.08
1968,Delaware,1.25,,1.25,1.25,34.78333333,9,9
1968,District of Columbia,1.25 - 1.40,,1.4,1.25,34.78333333,10.08,9
1968,Federal (FLSA),$1.15 & $1.60,,1.6,1.15,34.78333333,11.52,8.28
1968,Florida,...,,0,0,34.78333333,0,0
1968,Georgia,...,,0,0,34.78333333,0,0
1968,Guam,1.25,,1.25,1.25,34.78333333,9,9
1968,Hawaii,1.25,,1.25,1.25,34.78333333,9,9
1968,Idaho,1.15,,1.15,1.15,34.78333333,8.28,8.28
1968,Illinois,...,,0,0,34.78333333,0,0
1968,Indiana,1.15,,1.15,1.15,34.78333333,8.28,8.28
1968,Iowa,...,,0,0,34.78333333,0,0
1968,Kansas,...,,0,0,34.78333333,0,0
1968,Kentucky,.65 - .75(b),(b),0.75,0.65,34.78333333,5.4,4.68
1968,Louisiana,...,,0,0,34.78333333,0,0
1968,Maine,1.4,,1.4,1.4,34.78333333,10.08,10.08
1968,Maryland,1.00 & 1.15,,1.15,1,34.78333333,8.28,7.2
1968,Massachusetts,1.6,,1.6,1.6,34.78333333,11.52,11.52
1968,Michigan,1.25,,1.25,1.25,34.78333333,9,9
1968,Minnesota,.70 - 1.15(b),(b),1.15,0.7,34.78333333,8.28,5.04
1968,Mississippi,...,,0,0,34.78333333,0,0
1968,Missouri,...,,0,0,34.78333333,0,0
1968,Montana,...,,0,0,34.78333333,0,0
1968,Nebraska,1,,1,1,34.78333333,7.2,7.2
1968,Nevada,1.25,,1.25,1.25,34.78333333,9,9
1968,New Hampshire,1.4,,1.4,1.4,34.78333333,10.08,10.08
1968,New Jersey,1.4,,1.4,1.4,34.78333333,10.08,10.08
1968,New Mexico,1.15 - 1.40,,1.4,1.15,34.78333333,10.08,8.28
1968,New York,1.6,,1.6,1.6,34.78333333,11.52,11.52
1968,North Carolina,1,,1,1,34.78333333,7.2,7.2
1968,North Dakota,1.00 - 1.25,,1.25,1,34.78333333,9,7.2
1968,Ohio,.75 - 1.25(b),(b),1.25,0.75,34.78333333,9,5.4
1968,Oklahoma,1,,1,1,34.78333333,7.2,7.2
1968,Oregon,1.25,,1.25,1.25,34.78333333,9,9
1968,Pennsylvania,1.15,,1.15,1.15,34.78333333,8.28,8.28
1968,Puerto Rico,.43 - 1.60,,1.6,0.43,34.78333333,11.52,3.1
1968,Rhode Island,1.4,,1.4,1.4,34.78333333,10.08,10.08
1968,South Carolina,...,,0,0,34.78333333,0,0
1968,South Dakota,17.00 - 20.00/wk,,0.5,0.425,34.78333333,3.6,3.06
1968,Tennessee,...,,0,0,34.78333333,0,0
1968,Texas,...,,0,0,34.78333333,0,0
1968,U.S. Virgin Islands,,,,,34.78333333,,
1968,Utah,1.00 - 1.15(b),(b),1.15,1,34.78333333,8.28,7.2
1968,Vermont,1.4,,1.4,1.4,34.78333333,10.08,10.08
1968,Virginia,...,,0,0,34.78333333,0,0
1968,Washington,1.6,,1.6,1.6,34.78333333,11.52,11.52
1968,West Virginia,1,,1,1,34.78333333,7.2,7.2
1968,Wisconsin,1.25 (b),(b),1.25,1.25,34.78333333,9,9
1968,Wyoming,1.2,,1.2,1.2,34.78333333,8.64,8.64
1969,Alabama,...,,0,0,36.68333333,0,0
1969,Alaska,2.1,,2.1,2.1,36.68333333,14.33,14.33
1969,Arizona,18.72 - 26.40/wk(b),(b),0.66,0.468,36.68333333,4.51,3.19
1969,Arkansas,1.25/day(b),(b),0.15625,0.15625,36.68333333,1.07,1.07
1969,California,1.65(b),(b),1.65,1.65,36.68333333,11.26,11.26
1969,Colorado,1.00 - 1.25(b),(b),1.25,1,36.68333333,8.53,6.83
1969,Connecticut,1.4,,1.4,1.4,36.68333333,9.56,9.56
1969,Delaware,1.25,,1.25,1.25,36.68333333,8.53,8.53
1969,District of Columbia,1.25 - 1.40,,1.4,1.25,36.68333333,9.56,8.53
1969,Federal (FLSA),$1.15 & $1.60,,1.6,1.15,36.68333333,10.92,7.85
1969,Florida,...,,0,0,36.68333333,0,0
1969,Georgia,...,,0,0,36.68333333,0,0
1969,Guam,1.25,,1.25,1.25,36.68333333,8.53,8.53
1969,Hawaii,1.25,,1.25,1.25,36.68333333,8.53,8.53
1969,Idaho,1.15,,1.15,1.15,36.68333333,7.85,7.85
1969,Illinois,...,,0,0,36.68333333,0,0
1969,Indiana,1.15,,1.15,1.15,36.68333333,7.85,7.85
1969,Iowa,...,,0,0,36.68333333,0,0
1969,Kansas,...,,0,0,36.68333333,0,0
1969,Kentucky,.65 - .75(b),(b),0.75,0.65,36.68333333,5.12,4.44
1969,Louisiana,...,,0,0,36.68333333,0,0
1969,Maine,1.4,,1.4,1.4,36.68333333,9.56,9.56
1969,Maryland,1.00 & 1.15,,1.15,1,36.68333333,7.85,6.83
1969,Massachusetts,1.6,,1.6,1.6,36.68333333,10.92,10.92
1969,Michigan,1.25,,1.25,1.25,36.68333333,8.53,8.53
1969,Minnesota,.70 - 1.15(b),(b),1.15,0.7,36.68333333,7.85,4.78
1969,Mississippi,...,,0,0,36.68333333,0,0
1969,Missouri,...,,0,0,36.68333333,0,0
1969,Montana,...,,0,0,36.68333333,0,0
1969,Nebraska,1,,1,1,36.68333333,6.83,6.83
1969,Nevada,1.25,,1.25,1.25,36.68333333,8.53,8.53
1969,New Hampshire,1.4,,1.4,1.4,36.68333333,9.56,9.56
1969,New Jersey,1.4,,1.4,1.4,36.68333333,9.56,9.56
1969,New Mexico,1.15 - 1.40,,1.4,1.15,36.68333333,9.56,7.85
1969,New York,1.6,,1.6,1.6,36.68333333,10.92,10.92
1969,North Carolina,1,,1,1,36.68333333,6.83,6.83
1969,North Dakota,1.00 - 1.25,,1.25,1,36.68333333,8.53,6.83
1969,Ohio,.75 - 1.25(b),(b),1.25,0.75,36.68333333,8.53,5.12
1969,Oklahoma,1,,1,1,36.68333333,6.83,6.83
1969,Oregon,1.25,,1.25,1.25,36.68333333,8.53,8.53
1969,Pennsylvania,1.15,,1.15,1.15,36.68333333,7.85,7.85
1969,Puerto Rico,.43 - 1.60,,1.6,0.43,36.68333333,10.92,2.94
1969,Rhode Island,1.4,,1.4,1.4,36.68333333,9.56,9.56
1969,South Carolina,...,,0,0,36.68333333,0,0
1969,South Dakota,17.00 - 20.00/wk,,0.5,0.425,36.68333333,3.41,2.9
1969,Tennessee,...,,0,0,36.68333333,0,0
1969,Texas,...,,0,0,36.68333333,0,0
1969,U.S. Virgin Islands,NA,,,,36.68333333,,
1969,Utah,1.00 - 1.15(b),(b),1.15,1,36.68333333,7.85,6.83
1969,Vermont,1.4,,1.4,1.4,36.68333333,9.56,9.56
1969,Virginia,...,,0,0,36.68333333,0,0
1969,Washington,1.6,,1.6,1.6,36.68333333,10.92,10.92
1969,West Virginia,1,,1,1,36.68333333,6.83,6.83
1969,Wisconsin,1.25 (b),(b),1.25,1.25,36.68333333,8.53,8.53
1969,Wyoming,1.2,,1.2,1.2,36.68333333,8.19,8.19
1970,Alabama,...,,0,0,38.825,0,0
1970,Alaska,2.1,,2.1,2.1,38.825,13.54,13.54
1970,Arizona,18.72 - 26.40/wk(b),(b),0.66,0.468,38.825,4.26,3.02
1970,Arkansas,1.1,,1.1,1.1,38.825,7.09,7.09
1970,California,1.65(b),(b),1.65,1.65,38.825,10.64,10.64
1970,Colorado,1.00 - 1.25(b),(b),1.25,1,38.825,8.06,6.45
1970,Connecticut,1.6,,1.6,1.6,38.825,10.32,10.32
1970,Delaware,1.25,,1.25,1.25,38.825,8.06,8.06
1970,District of Columbia,1.60 - 2.00,,2,1.6,38.825,12.9,10.32
1970,Federal (FLSA),$1.30 & $1.60,,1.6,1.3,38.825,10.32,8.38
1970,Florida,...,,0,0,38.825,0,0
1970,Georgia,...,,0,0,38.825,0,0
1970,Guam,1.6,,1.6,1.6,38.825,10.32,10.32
1970,Hawaii,1.6,,1.6,1.6,38.825,10.32,10.32
1970,Idaho,1.25,,1.25,1.25,38.825,8.06,8.06
1970,Illinois,...,,0,0,38.825,0,0
1970,Indiana,1.25,,1.25,1.25,38.825,8.06,8.06
1970,Iowa,...,,0,0,38.825,0,0
1970,Kansas,...,,0,0,38.825,0,0
1970,Kentucky,.65 - .75(b),(b),0.75,0.65,38.825,4.84,4.19
1970,Louisiana,...,,0,0,38.825,0,0
1970,Maine,1.6,,1.6,1.6,38.825,10.32,10.32
1970,Maryland,1.3,,1.3,1.3,38.825,8.38,8.38
1970,Massachusetts,1.6,,1.6,1.6,38.825,10.32,10.32
1970,Michigan,1.25,,1.25,1.25,38.825,8.06,8.06
1970,Minnesota,.70 - 1.15(b),(b),1.15,0.7,38.825,7.42,4.51
1970,Mississippi,...,,0,0,38.825,0,0
1970,Missouri,...,,0,0,38.825,0,0
1970,Montana,...,,0,0,38.825,0,0
1970,Nebraska,1,,1,1,38.825,6.45,6.45
1970,Nevada,1.3,,1.3,1.3,38.825,8.38,8.38
1970,New Hampshire,1.45 & 1.60,,1.6,1.45,38.825,10.32,9.35
1970,New Jersey,1.5,,1.5,1.5,38.825,9.67,9.67
1970,New Mexico,1.30 - 1.60,,1.6,1.3,38.825,10.32,8.38
1970,New York,1.6,,1.6,1.6,38.825,10.32,10.32
1970,North Carolina,1.25,,1.25,1.25,38.825,8.06,8.06
1970,North Dakota,1.00 - 1.45,,1.45,1,38.825,9.35,6.45
1970,Ohio,.75 - 1.25(b),(b),1.25,0.75,38.825,8.06,4.84
1970,Oklahoma,1,,1,1,38.825,6.45,6.45
1970,Oregon,1.25,,1.25,1.25,38.825,8.06,8.06
1970,Pennsylvania,1.3,,1.3,1.3,38.825,8.38,8.38
1970,Puerto Rico,.43 - 1.60,,1.6,0.43,38.825,10.32,2.77
1970,Rhode Island,1.6,,1.6,1.6,38.825,10.32,10.32
1970,South Carolina,...,,0,0,38.825,0,0
1970,South Dakota,1,,1,1,38.825,6.45,6.45
1970,Tennessee,...,,0,0,38.825,0,0
1970,Texas,...,,0,0,38.825,0,0
1970,U.S. Virgin Islands,NA,,,,38.825,,
1970,Utah,1.00 - 1.15(b),(b),1.15,1,38.825,7.42,6.45
1970,Vermont,1.6,,1.6,1.6,38.825,10.32,10.32
1970,Virginia,...,,0,0,38.825,0,0
1970,Washington,1.6,,1.6,1.6,38.825,10.32,10.32
1970,West Virginia,1,,1,1,38.825,6.45,6.45
1970,Wisconsin,1.30 (b),(b),1.3,1.3,38.825,8.38,8.38
1970,Wyoming,1.3,,1.3,1.3,38.825,8.38,8.38
1971,Alabama,...,,0,0,40.49166667,0,0
1971,Alaska,2.1,,2.1,2.1,40.49166667,12.99,12.99
1971,Arizona,18.72 - 26.40/wk(b),(b),0.66,0.468,40.49166667,4.08,2.89
1971,Arkansas,1.1,,1.1,1.1,40.49166667,6.8,6.8
1971,California,1.65(b),(b),1.65,1.65,40.49166667,10.2,10.2
1971,Colorado,1.00 - 1.25(b),(b),1.25,1,40.49166667,7.73,6.18
1971,Connecticut,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,Delaware,1.25,,1.25,1.25,40.49166667,7.73,7.73
1971,District of Columbia,1.60 - 2.00,,2,1.6,40.49166667,12.37,9.89
1971,Federal (FLSA),$1.30 & $1.60,,1.6,1.3,40.49166667,9.89,8.04
1971,Florida,...,,0,0,40.49166667,0,0
1971,Georgia,...,,0,0,40.49166667,0,0
1971,Guam,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,Hawaii,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,Idaho,1.25,,1.25,1.25,40.49166667,7.73,7.73
1971,Illinois,...,,0,0,40.49166667,0,0
1971,Indiana,1.25,,1.25,1.25,40.49166667,7.73,7.73
1971,Iowa,...,,0,0,40.49166667,0,0
1971,Kansas,...,,0,0,40.49166667,0,0
1971,Kentucky,.65 - .75(b),(b),0.75,0.65,40.49166667,4.64,4.02
1971,Louisiana,...,,0,0,40.49166667,0,0
1971,Maine,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,Maryland,1.3,,1.3,1.3,40.49166667,8.04,8.04
1971,Massachusetts,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,Michigan,1.25,,1.25,1.25,40.49166667,7.73,7.73
1971,Minnesota,.70 - 1.15(b),(b),1.15,0.7,40.49166667,7.11,4.33
1971,Mississippi,...,,0,0,40.49166667,0,0
1971,Missouri,...,,0,0,40.49166667,0,0
1971,Montana,...,,0,0,40.49166667,0,0
1971,Nebraska,1,,1,1,40.49166667,6.18,6.18
1971,Nevada,1.3,,1.3,1.3,40.49166667,8.04,8.04
1971,New Hampshire,1.45 & 1.60,,1.6,1.45,40.49166667,9.89,8.97
1971,New Jersey,1.5,,1.5,1.5,40.49166667,9.28,9.28
1971,New Mexico,1.30 - 1.60,,1.6,1.3,40.49166667,9.89,8.04
1971,New York,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,North Carolina,1.25,,1.25,1.25,40.49166667,7.73,7.73
1971,North Dakota,1.00 - 1.45,,1.45,1,40.49166667,8.97,6.18
1971,Ohio,.75 - 1.25(b),(b),1.25,0.75,40.49166667,7.73,4.64
1971,Oklahoma,1,,1,1,40.49166667,6.18,6.18
1971,Oregon,1.25,,1.25,1.25,40.49166667,7.73,7.73
1971,Pennsylvania,1.3,,1.3,1.3,40.49166667,8.04,8.04
1971,Puerto Rico,.43 - 1.60,,1.6,0.43,40.49166667,9.89,2.66
1971,Rhode Island,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,South Carolina,...,,0,0,40.49166667,0,0
1971,South Dakota,1,,1,1,40.49166667,6.18,6.18
1971,Tennessee,...,,0,0,40.49166667,0,0
1971,Texas,...,,0,0,40.49166667,0,0
1971,U.S. Virgin Islands,NA,,,,40.49166667,,
1971,Utah,1.00 - 1.15(b),(b),1.15,1,40.49166667,7.11,6.18
1971,Vermont,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,Virginia,...,,0,0,40.49166667,0,0
1971,Washington,1.6,,1.6,1.6,40.49166667,9.89,9.89
1971,West Virginia,1,,1,1,40.49166667,6.18,6.18
1971,Wisconsin,1.30 (b),(b),1.3,1.3,40.49166667,8.04,8.04
1971,Wyoming,1.3,,1.3,1.3,40.49166667,8.04,8.04
1972,Alabama,...,,0,0,41.81666667,0,0
1972,Alaska,2.1,,2.1,2.1,41.81666667,12.57,12.57
1972,Arizona,18.72-26.40/wk(b),(b),0.66,0.468,41.81666667,3.95,2.8
1972,Arkansas,1.2,,1.2,1.2,41.81666667,7.19,7.19
1972,California,1.65(b),(b),1.65,1.65,41.81666667,9.88,9.88
1972,Colorado,1.00 - 1.25(b),(b),1.25,1,41.81666667,7.49,5.99
1972,Connecticut,1.85,,1.85,1.85,41.81666667,11.08,11.08
1972,Delaware,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,District of Columbia,1.60 - 2.25,,2.25,1.6,41.81666667,13.47,9.58
1972,Federal (FLSA),$1.60,,1.6,1.6,41.81666667,9.58,9.58
1972,Florida,...,,0,0,41.81666667,0,0
1972,Georgia,1.25,,1.25,1.25,41.81666667,7.49,7.49
1972,Guam,1.9,,1.9,1.9,41.81666667,11.38,11.38
1972,Hawaii,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,Idaho,1.4,,1.4,1.4,41.81666667,8.38,8.38
1972,Illinois,1.4,,1.4,1.4,41.81666667,8.38,8.38
1972,Indiana,1.25,,1.25,1.25,41.81666667,7.49,7.49
1972,Iowa,...,,0,0,41.81666667,0,0
1972,Kansas,...,,0,0,41.81666667,0,0
1972,Kentucky,.65 - .75(b),(b),0.75,0.65,41.81666667,4.49,3.89
1972,Louisiana,...,,0,0,41.81666667,0,0
1972,Maine,1.40 - 1.80,,1.8,1.4,41.81666667,10.78,8.38
1972,Maryland,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,Massachusetts,1.75,,1.75,1.75,41.81666667,10.48,10.48
1972,Michigan,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,Minnesota,.75 - 1.60,,1.6,0.75,41.81666667,9.58,4.49
1972,Mississippi,...,,0,0,41.81666667,0,0
1972,Missouri,...,,0,0,41.81666667,0,0
1972,Montana,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,Nebraska,1,,1,1,41.81666667,5.99,5.99
1972,Nevada,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,New Hampshire,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,New Jersey,1.5,,1.5,1.5,41.81666667,8.98,8.98
1972,New Mexico,1.30 - 1.60,,1.6,1.3,41.81666667,9.58,7.78
1972,New York,1.85,,1.85,1.85,41.81666667,11.08,11.08
1972,North Carolina,1.45,,1.45,1.45,41.81666667,8.68,8.68
1972,North Dakota,1.00 - 1.45,,1.45,1,41.81666667,8.68,5.99
1972,Ohio,.75 - 1.25(b),(b),1.25,0.75,41.81666667,7.49,4.49
1972,Oklahoma,1.4,,1.4,1.4,41.81666667,8.38,8.38
1972,Oregon,1.25`,,1.25,1.25,41.81666667,7.49,7.49
1972,Pennsylvania,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,Puerto Rico,.65 - 1.60,,1.6,0.65,41.81666667,9.58,3.89
1972,Rhode Island,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,South Carolina,...,,0,0,41.81666667,0,0
1972,South Dakota,1,,1,1,41.81666667,5.99,5.99
1972,Tennessee,...,,0,0,41.81666667,0,0
1972,Texas,1.4,,1.4,1.4,41.81666667,8.38,8.38
1972,U.S. Virgin Islands,NA,,,,41.81666667,,
1972,Utah,1.20 - 1.35(b),(b),1.35,1.2,41.81666667,8.08,7.19
1972,Vermont,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,Virginia,...,,0,0,41.81666667,0,0
1972,Washington,1.6,,1.6,1.6,41.81666667,9.58,9.58
1972,West Virginia,1.2,,1.2,1.2,41.81666667,7.19,7.19
1972,Wisconsin,1.45 (b),(b),1.45,1.45,41.81666667,8.68,8.68
1972,Wyoming,1.5,,1.5,1.5,41.81666667,8.98,8.98
1973,Alabama,...,,0,0,44.4,0,0
1973,Alaska,2.1,,2.1,2.1,44.4,11.84,11.84
1973,Arizona,18.72-26.40/wk(b),(b),0.66,0.468,44.4,3.72,2.64
1973,Arkansas,1.2,,1.2,1.2,44.4,6.77,6.77
1973,California,1.65(b),(b),1.65,1.65,44.4,9.31,9.31
1973,Colorado,1.00 - 1.25(b),(b),1.25,1,44.4,7.05,5.64
1973,Connecticut,1.85,,1.85,1.85,44.4,10.43,10.43
1973,Delaware,1.6,,1.6,1.6,44.4,9.02,9.02
1973,District of Columbia,1.60 - 2.25,,2.25,1.6,44.4,12.69,9.02
1973,Federal (FLSA),$1.60,,1.6,1.6,44.4,9.02,9.02
1973,Florida,...,,0,0,44.4,0,0
1973,Georgia,1.25,,1.25,1.25,44.4,7.05,7.05
1973,Guam,1.9,,1.9,1.9,44.4,10.72,10.72
1973,Hawaii,1.6,,1.6,1.6,44.4,9.02,9.02
1973,Idaho,1.4,,1.4,1.4,44.4,7.9,7.9
1973,Illinois,1.4,,1.4,1.4,44.4,7.9,7.9
1973,Indiana,1.25,,1.25,1.25,44.4,7.05,7.05
1973,Iowa,...,,0,0,44.4,0,0
1973,Kansas,...,,0,0,44.4,0,0
1973,Kentucky,.65 - .75(b),(b),0.75,0.65,44.4,4.23,3.67
1973,Louisiana,...,,0,0,44.4,0,0
1973,Maine,1.40 - 1.80,,1.8,1.4,44.4,10.15,7.9
1973,Maryland,1.6,,1.6,1.6,44.4,9.02,9.02
1973,Massachusetts,1.75,,1.75,1.75,44.4,9.87,9.87
1973,Michigan,1.6,,1.6,1.6,44.4,9.02,9.02
1973,Minnesota,.75 - 1.60,,1.6,0.75,44.4,9.02,4.23
1973,Mississippi,...,,0,0,44.4,0,0
1973,Missouri,...,,0,0,44.4,0,0
1973,Montana,1.6,,1.6,1.6,44.4,9.02,9.02
1973,Nebraska,1,,1,1,44.4,5.64,5.64
1973,Nevada,1.6,,1.6,1.6,44.4,9.02,9.02
1973,New Hampshire,1.6,,1.6,1.6,44.4,9.02,9.02
1973,New Jersey,1.5,,1.5,1.5,44.4,8.46,8.46
1973,New Mexico,1.30 - 1.60,,1.6,1.3,44.4,9.02,7.33
1973,New York,1.85,,1.85,1.85,44.4,10.43,10.43
1973,North Carolina,1.45,,1.45,1.45,44.4,8.18,8.18
1973,North Dakota,1.00 - 1.45,,1.45,1,44.4,8.18,5.64
1973,Ohio,.75 - 1.25(b),(b),1.25,0.75,44.4,7.05,4.23
1973,Oklahoma,1.4,,1.4,1.4,44.4,7.9,7.9
1973,Oregon,1.25`,,1.25,1.25,44.4,7.05,7.05
1973,Pennsylvania,1.6,,1.6,1.6,44.4,9.02,9.02
1973,Puerto Rico,.65 - 1.60,,1.6,0.65,44.4,9.02,3.67
1973,Rhode Island,1.6,,1.6,1.6,44.4,9.02,9.02
1973,South Carolina,...,,0,0,44.4,0,0
1973,South Dakota,1,,1,1,44.4,5.64,5.64
1973,Tennessee,...,,0,0,44.4,0,0
1973,Texas,1.4,,1.4,1.4,44.4,7.9,7.9
1973,U.S. Virgin Islands,NA,,,,44.4,,
1973,Utah,1.20 - 1.35(b),(b),1.35,1.2,44.4,7.61,6.77
1973,Vermont,1.6,,1.6,1.6,44.4,9.02,9.02
1973,Virginia,...,,0,0,44.4,0,0
1973,Washington,1.6,,1.6,1.6,44.4,9.02,9.02
1973,West Virginia,1.2,,1.2,1.2,44.4,6.77,6.77
1973,Wisconsin,1.45 (b),(b),1.45,1.45,44.4,8.18,8.18
1973,Wyoming,1.5,,1.5,1.5,44.4,8.46,8.46
1974,Alabama,...,,0,0,49.30833333,0,0
1974,Alaska,2.1,,2.1,2.1,49.30833333,10.66,10.66
1974,Arizona,18.72-26.40/wk(b),(b),0.66,0.468,49.30833333,3.35,2.38
1974,Arkansas,1.2,,1.2,1.2,49.30833333,6.09,6.09
1974,California,1.65(b),(b),1.65,1.65,49.30833333,8.38,8.38
1974,Colorado,1.00 - 1.25(b),(b),1.25,1,49.30833333,6.35,5.08
1974,Connecticut,1.85,,1.85,1.85,49.30833333,9.39,9.39
1974,Delaware,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,District of Columbia,1.60 - 2.25,,2.25,1.6,49.30833333,11.43,8.13
1974,Federal (FLSA),$1.60,,1.6,1.6,49.30833333,8.13,8.13
1974,Florida,...,,0,0,49.30833333,0,0
1974,Georgia,1.25,,1.25,1.25,49.30833333,6.35,6.35
1974,Guam,1.9,,1.9,1.9,49.30833333,9.65,9.65
1974,Hawaii,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,Idaho,1.4,,1.4,1.4,49.30833333,7.11,7.11
1974,Illinois,1.4,,1.4,1.4,49.30833333,7.11,7.11
1974,Indiana,1.25,,1.25,1.25,49.30833333,6.35,6.35
1974,Iowa,...,,0,0,49.30833333,0,0
1974,Kansas,...,,0,0,49.30833333,0,0
1974,Kentucky,.65 - .75(b),(b),0.75,0.65,49.30833333,3.81,3.3
1974,Louisiana,...,,0,0,49.30833333,0,0
1974,Maine,1.40 - 1.80,,1.8,1.4,49.30833333,9.14,7.11
1974,Maryland,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,Massachusetts,1.75,,1.75,1.75,49.30833333,8.89,8.89
1974,Michigan,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,Minnesota,.75 - 1.60,,1.6,0.75,49.30833333,8.13,3.81
1974,Mississippi,...,,0,0,49.30833333,0,0
1974,Missouri,...,,0,0,49.30833333,0,0
1974,Montana,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,Nebraska,1,,1,1,49.30833333,5.08,5.08
1974,Nevada,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,New Hampshire,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,New Jersey,1.5,,1.5,1.5,49.30833333,7.62,7.62
1974,New Mexico,1.30 - 1.60,,1.6,1.3,49.30833333,8.13,6.6
1974,New York,1.85,,1.85,1.85,49.30833333,9.39,9.39
1974,North Carolina,1.45,,1.45,1.45,49.30833333,7.36,7.36
1974,North Dakota,1.00 - 1.45,,1.45,1,49.30833333,7.36,5.08
1974,Ohio,.75 - 1.25(b),(b),1.25,0.75,49.30833333,6.35,3.81
1974,Oklahoma,1.4,,1.4,1.4,49.30833333,7.11,7.11
1974,Oregon,1.25`,,1.25,1.25,49.30833333,6.35,6.35
1974,Pennsylvania,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,Puerto Rico,.65 - 1.60,,1.6,0.65,49.30833333,8.13,3.3
1974,Rhode Island,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,South Carolina,...,,0,0,49.30833333,0,0
1974,South Dakota,1,,1,1,49.30833333,5.08,5.08
1974,Tennessee,...,,0,0,49.30833333,0,0
1974,Texas,1.4,,1.4,1.4,49.30833333,7.11,7.11
1974,U.S. Virgin Islands,NA,,,,49.30833333,,
1974,Utah,1.20 - 1.35(b),(b),1.35,1.2,49.30833333,6.86,6.09
1974,Vermont,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,Virginia,...,,0,0,49.30833333,0,0
1974,Washington,1.6,,1.6,1.6,49.30833333,8.13,8.13
1974,West Virginia,1.2,,1.2,1.2,49.30833333,6.09,6.09
1974,Wisconsin,1.45 (b),(b),1.45,1.45,49.30833333,7.36,7.36
1974,Wyoming,1.5,,1.5,1.5,49.30833333,7.62,7.62
1975,Alabama,...,,0,0,53.81666667,0,0
1975,Alaska,2.1,,2.1,2.1,53.81666667,9.77,9.77
1975,Arizona,18.72-26.40/wk(b),(b),0.66,0.468,53.81666667,3.07,2.18
1975,Arkansas,1.2,,1.2,1.2,53.81666667,5.58,5.58
1975,California,1.65(b),(b),1.65,1.65,53.81666667,7.68,7.68
1975,Colorado,1.00 - 1.25(b),(b),1.25,1,53.81666667,5.82,4.65
1975,Connecticut,1.85,,1.85,1.85,53.81666667,8.61,8.61
1975,Delaware,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,District of Columbia,1.60 - 2.25,,2.25,1.6,53.81666667,10.47,7.44
1975,Federal (FLSA),$1.60,,1.6,1.6,53.81666667,7.44,7.44
1975,Florida,...,,0,0,53.81666667,0,0
1975,Georgia,1.25,,1.25,1.25,53.81666667,5.82,5.82
1975,Guam,1.9,,1.9,1.9,53.81666667,8.84,8.84
1975,Hawaii,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,Idaho,1.4,,1.4,1.4,53.81666667,6.51,6.51
1975,Illinois,1.4,,1.4,1.4,53.81666667,6.51,6.51
1975,Indiana,1.25,,1.25,1.25,53.81666667,5.82,5.82
1975,Iowa,...,,0,0,53.81666667,0,0
1975,Kansas,...,,0,0,53.81666667,0,0
1975,Kentucky,.65 - .75(b),(b),0.75,0.65,53.81666667,3.49,3.02
1975,Louisiana,...,,0,0,53.81666667,0,0
1975,Maine,1.40 - 1.80,,1.8,1.4,53.81666667,8.38,6.51
1975,Maryland,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,Massachusetts,1.75,,1.75,1.75,53.81666667,8.14,8.14
1975,Michigan,1.6,,1.6,1.6,53.81666667,7.44,7.44
