"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level B1 (Nat)","20277","25632","Area Secretariat Officer","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level B1 (Nat)","20277","25632","Case Progession Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level B1 (Nat)","20277","25632","Caseworker","11.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level B1 (Nat)","20277","25632","Paralegal Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level B1 (Nat)","20277","25632","Senior Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level B2 (Nat)","25972","30313","District Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level B2 (Nat)","25972","30313","Paralegal Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level B3 (Nat)","32228","39481","Project Implementation Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level D Admin (Nat)","45191","57910","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","8.88","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DERBYSHIRE","CPS-C-022","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","10.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","6.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Crown Advocate (Nat)","47605","54532","Crown Advocate","13.57","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Legal Trainee AP (Nat)","26881","31374","Legal Trainee","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level A2 (Nat)","15949","18989","Casework Assistant","18.99","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level A2 (Nat)","15949","18989","Fees Clerk","0.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level A2 (Nat)","15949","18989","Witness Care Officer","2.66","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level B1 (Nat)","20277","25632","Area Business Support Officer","0.89","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level B1 (Nat)","20277","25632","Case Progession Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level B1 (Nat)","20277","25632","Casework Administration Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level B1 (Nat)","20277","25632","Paralegal Officer","12.49","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level B1 (Nat)","20277","25632","Senior Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level B2 (Nat)","25972","30313","Paralegal Business Manager","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level D Admin (Nat)","45191","57910","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","10.23","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Senior Crown Advocate (Nat)","61960","66589","Senior Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DEVON & CORNWALL","CPS-C-023","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","11.43","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-G-010","Crown Advocate (Lon)","50660","58843","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-G-010","Crown Advocate (Lon)","50660","58843","Duty Prosecutor","6.77","Operational Delivery"
