PUBLICATION,EXTRACT_DATE,TYPE,CCG_CODE,ONS_CCG_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83034,SE9 1JE,ALL,ALL,4934
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83039,SE18 3EP,ALL,ALL,8461
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83044,SE7 8TX,ALL,ALL,11089
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83058,SE10 8NT,ALL,ALL,8515
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83060,SE18 7LU,ALL,ALL,6888
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83063,SE9 2JY,ALL,ALL,368
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83065,SE10 8EX,ALL,ALL,16625
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83067,SE18 6PZ,ALL,ALL,25587
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83068,SE3 9FA,ALL,ALL,133
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83628,SE9 3PT,ALL,ALL,8697
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83631,SE2 0ER,ALL,ALL,4708
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83633,SE18 1AH,ALL,ALL,4458
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83635,SE18 7QU,ALL,ALL,4674
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83641,SE10 8PA,ALL,ALL,2445
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83647,SE18 1SE,ALL,ALL,6678
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83651,SE10 9UB,ALL,ALL,5966
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83654,SE18 1ES,ALL,ALL,5563
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83655,SE9 3AZ,ALL,ALL,361
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83663,SE9 6JX,ALL,ALL,2449
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83668,SE18 2NB,ALL,ALL,609
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83673,SE9 3JD,ALL,ALL,4889
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83680,SE9 5DQ,ALL,ALL,15693
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,Y02222,SE18 2AE,ALL,ALL,3624
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,Y02974,SE28 0NY,ALL,ALL,7774
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,Y03296,SE18 6AB,ALL,ALL,5814
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,Y03755,SE10 0QN,ALL,ALL,8889
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85003,W14 9PR,ALL,ALL,19557
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85005,W12 0PT,ALL,ALL,3333
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85008,SW6 1TN,ALL,ALL,7641
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85016,W6 7HY,ALL,ALL,10618
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85020,W6 7EG,ALL,ALL,13470
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85025,SW6 5PX,ALL,ALL,4610
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85029,SW6 6BQ,ALL,ALL,13856
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85032,W12 9BP,ALL,ALL,5029
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85033,W6 9DU,ALL,ALL,10040
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85038,SW6 6JD,ALL,ALL,5336
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85042,W12 9RD,ALL,ALL,5698
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85048,W12 7FG,ALL,ALL,6583
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85055,W12 8PP,ALL,ALL,11800
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85074,W6 7BL,ALL,ALL,4801
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85077,W12 7LS,ALL,ALL,3394
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85110,SW6 2FE,ALL,ALL,3252
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85118,SW6 1BG,ALL,ALL,7182
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85124,SW6 7SX,ALL,ALL,4564
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85125,W14 0HX,ALL,ALL,4769
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85128,SW6 2FE,ALL,ALL,8707
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85624,W12 7FG,ALL,ALL,6878
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85636,W6 0QG,ALL,ALL,9407
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85649,SW6 7PP,ALL,ALL,2617
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85659,W12 7FG,ALL,ALL,1934
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85672,SW6 7HS,ALL,ALL,1215
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85685,SW6 5RS,ALL,ALL,8463
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85719,SW6 4HS,ALL,ALL,11601
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,E85748,W12 0NF,ALL,ALL,6803
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,Y02589,W12 0HS,ALL,ALL,8306
GP_PRAC_PAT_LIST,01OCT2017,GP,08C,E38000070,Y02906,W12 7FG,ALL,ALL,6020
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85007,N15 4JR,ALL,ALL,16929
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85008,N22 8HE,ALL,ALL,14825
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85013,N15 4RH,ALL,ALL,10906
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85014,N6 4QA,ALL,ALL,15651
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85017,N17 6SB,ALL,ALL,7327
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85019,N17 6AA,ALL,ALL,13036
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85028,N17 6QB,ALL,ALL,8135
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85030,N17 8NW,ALL,ALL,13671
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85031,N22 6RX,ALL,ALL,10525
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85034,N22 5AB,ALL,ALL,3582
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85045,N10 3BJ,ALL,ALL,4609
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85046,N8 0PH,ALL,ALL,4343
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85049,N15 4AB,ALL,ALL,733
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85052,N15 4AA,ALL,ALL,1526
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85060,N15 3DY,ALL,ALL,6087
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85061,N8 8AE,ALL,ALL,3964
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85063,N10 2PS,ALL,ALL,13688
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85064,N22 5NJ,ALL,ALL,4549
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85065,N22 5NJ,ALL,ALL,3134
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85066,N11 2PF,ALL,ALL,16657
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85067,N4 3PZ,ALL,ALL,4595
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85069,N8 8HJ,ALL,ALL,8191
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85071,N15 6JR,ALL,ALL,8624
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85615,N17 8AH,ALL,ALL,5334
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85623,N15 5HJ,ALL,ALL,4004
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85628,N17 9DL,ALL,ALL,4321
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85640,N22 8JJ,ALL,ALL,6633
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85645,N22 8NW,ALL,ALL,2983
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85669,N15 3PB,ALL,ALL,13788
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85675,N22 7UN,ALL,ALL,6013
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85688,N10 1DU,ALL,ALL,6434
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85697,N8 0RP,ALL,ALL,2303
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85705,N15 4JR,ALL,ALL,12544
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,F85711,N15 3TH,ALL,ALL,5
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,Y01655,N8 8SU,ALL,ALL,10988
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,Y02117,N15 5AZ,ALL,ALL,12560
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,Y03035,N8 8JD,ALL,ALL,21781
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,Y03135,N4 1TL,ALL,ALL,10126
GP_PRAC_PAT_LIST,01OCT2017,GP,08D,E38000072,Y05330,N17 9FD,ALL,ALL,1546
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84004,HA3 7LT,ALL,ALL,8736
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84005,HA2 9JH,ALL,ALL,7300
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84008,HA2 8RS,ALL,ALL,11176
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84009,HA3 5HF,ALL,ALL,12414
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84014,HA8 5AT,ALL,ALL,8920
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84018,HA3 9BP,ALL,ALL,7874
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84022,HA2 0UE,ALL,ALL,7036
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84024,HA5 3EE,ALL,ALL,20253
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84039,HA7 1JP,ALL,ALL,12453
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84040,HA1 4JS,ALL,ALL,4010
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84044,HA1 2NU,ALL,ALL,10073
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84053,HA5 4RD,ALL,ALL,4056
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84057,HA7 1HS,ALL,ALL,13498
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84058,HA2 0RQ,ALL,ALL,20538
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84061,HA5 4EA,ALL,ALL,11180
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84062,HA2 0AH,ALL,ALL,4740
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84068,HA2 7DU,ALL,ALL,15579
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84069,HA3 7LT,ALL,ALL,12510
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84070,HA1 4QG,ALL,ALL,4118
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84075,HA8 5QL,ALL,ALL,6093
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84601,HA3 0YX,ALL,ALL,7211
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84617,HA1 1SE,ALL,ALL,4164
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84646,HA3 9BL,ALL,ALL,7251
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84647,HA3 0UQ,ALL,ALL,3360
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84653,HA8 0AD,ALL,ALL,2678
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84657,HA7 4AU,ALL,ALL,846
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84658,HA3 5LE,ALL,ALL,5393
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84663,HA3 0YX,ALL,ALL,6508
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84676,HA2 6LY,ALL,ALL,3826
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84680,HA1 1PG,ALL,ALL,4054
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84681,HA1 1RQ,ALL,ALL,3082
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84693,HA1 4BS,ALL,ALL,7976
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,E84713,HA3 7LT,ALL,ALL,3816
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,Y03528,N3 3NR,ALL,ALL,13
GP_PRAC_PAT_LIST,01OCT2017,GP,08E,E38000074,Y05080,HA2 9LG,ALL,ALL,2339
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82002,RM14 2YN,ALL,ALL,6215
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82006,RM14 1BJ,ALL,ALL,11797
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82007,RM3 0DR,ALL,ALL,11391
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82008,RM12 4EQ,ALL,ALL,14757
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82009,RM1 4QJ,ALL,ALL,18204
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82010,RM3 9PD,ALL,ALL,7138
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82011,RM1 3DQ,ALL,ALL,10783
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82013,RM1 3LS,ALL,ALL,16852
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82014,RM3 9SU,ALL,ALL,7182
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82016,RM3 9SU,ALL,ALL,7538
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82019,RM6 6RT,ALL,ALL,6873
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82021,RM2 5SU,ALL,ALL,9583
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82022,RM12 5NJ,ALL,ALL,12907
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82023,RM11 3XT,ALL,ALL,3318
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82028,RM12 5HX,ALL,ALL,8238
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82030,RM5 3QL,ALL,ALL,11732
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82031,RM7 0XR,ALL,ALL,4844
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82033,RM11 3SZ,ALL,ALL,3547
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82039,RM7 0XR,ALL,ALL,3355
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82045,RM3 0PT,ALL,ALL,3132
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82053,RM14 3DH,ALL,ALL,4381
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82055,RM11 1XA,ALL,ALL,5844
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82607,RM13 9RZ,ALL,ALL,5283
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82609,RM12 4LF,ALL,ALL,4580
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82610,RM7 8BU,ALL,ALL,3025
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82614,RM13 7XR,ALL,ALL,3192
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82619,RM13 7UP,ALL,ALL,1991
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82624,RM12 6PL,ALL,ALL,3783
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82627,RM13 9AB,ALL,ALL,5012
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82630,RM5 3PJ,ALL,ALL,5853
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82638,RM7 0PX,ALL,ALL,5613
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82639,RM5 3PR,ALL,ALL,2752
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82648,RM3 7JJ,ALL,ALL,2851
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82649,RM13 9QU,ALL,ALL,4752
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82653,RM11 2LY,ALL,ALL,2479
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82663,RM1 2SB,ALL,ALL,3327
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82666,RM12 5PA,ALL,ALL,3942
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82670,RM3 9SU,ALL,ALL,2569
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82671,RM3 7JJ,ALL,ALL,2665
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82674,RM14 1RG,ALL,ALL,4810
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82675,RM11 1XA,ALL,ALL,3885
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,F82686,RM6 6RT,ALL,ALL,3190
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,Y00312,RM3 9SU,ALL,ALL,4579
GP_PRAC_PAT_LIST,01OCT2017,GP,08F,E38000077,Y02973,RM3 0FE,ALL,ALL,7258
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86001,HA6 2RG,ALL,ALL,11737
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86003,UB3 2PB,ALL,ALL,4446
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86004,UB7 7PJ,ALL,ALL,9927
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86005,UB10 9JX,ALL,ALL,6993
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86006,HA5 1TG,ALL,ALL,7682
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86007,UB9 6JY,ALL,ALL,9232
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86009,UB8 1SD,ALL,ALL,7827
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86010,UB7 7DP,ALL,ALL,11918
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86011,HA4 9EY,ALL,ALL,6078
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86012,HA4 6ER,ALL,ALL,11665
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86014,HA4 9LZ,ALL,ALL,5037
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86015,UB8 1UB,ALL,ALL,15818
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86016,UB4 8RB,ALL,ALL,6132
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86017,UB3 4NA,ALL,ALL,12583
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86018,UB3 3DZ,ALL,ALL,9170
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86019,UB4 0SF,ALL,ALL,7018
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86020,UB4 9AJ,ALL,ALL,4937
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86022,HA5 1TG,ALL,ALL,6551
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86024,HA4 7AE,ALL,ALL,5097
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86026,UB8 3LA,ALL,ALL,6163
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86027,UB7 8PE,ALL,ALL,7069
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86028,HA6 3BG,ALL,ALL,7861
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86029,UB4 8DD,ALL,ALL,10325
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86030,UB8 3PH,ALL,ALL,10846
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86033,HA4 8BE,ALL,ALL,5993
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86034,UB8 3NA,ALL,ALL,2482
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86036,UB10 9QF,ALL,ALL,7571
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86038,UB3 5DA,ALL,ALL,6630
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86041,HA6 1TQ,ALL,ALL,5126
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86042,UB7 7DP,ALL,ALL,6596
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86605,HA4 7QU,ALL,ALL,2156
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86609,UB3 4NS,ALL,ALL,3302
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86610,UB4 9NS,ALL,ALL,3601
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86612,UB3 1NY,ALL,ALL,4089
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86615,HA4 0QR,ALL,ALL,2509
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86618,HA6 1TQ,ALL,ALL,7262
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86619,UB10 8SA,ALL,ALL,2791
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86620,UB8 3NG,ALL,ALL,4635
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86625,UB3 3HG,ALL,ALL,3107
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86626,HA4 0NT,ALL,ALL,6436
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86629,HA4 6TA,ALL,ALL,3586
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86632,UB10 9JN,ALL,ALL,6190
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86637,UB3 5AB,ALL,ALL,5947
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,E86640,HA4 7LW,ALL,ALL,3885
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,Y00352,UB3 4DD,ALL,ALL,5193
GP_PRAC_PAT_LIST,01OCT2017,GP,08G,E38000082,Y02812,UB3 4DS,ALL,ALL,9492
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83002,N1 2DE,ALL,ALL,10204
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83004,N19 3NU,ALL,ALL,5662
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83007,N7 8XF,ALL,ALL,4371
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83008,N7 9EW,ALL,ALL,12526
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83010,N1 1SW,ALL,ALL,18385
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83012,N1 3BS,ALL,ALL,7227
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83015,N19 3RN,ALL,ALL,13031
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83021,N1 0DG,ALL,ALL,15155
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83027,N7 8LT,ALL,ALL,5372
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83032,N1 8JG,ALL,ALL,12263
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83033,N1 0AL,ALL,ALL,3083
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83034,N1 7AA,ALL,ALL,1731
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83039,N19 3YU,ALL,ALL,5497
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83045,N5 2ET,ALL,ALL,10469
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83051,N19 5EW,ALL,ALL,3955
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83053,N16 9NF,ALL,ALL,6387
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83056,N1 3NG,ALL,ALL,4754
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83060,N7 6LB,ALL,ALL,8507
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83063,N1 9RH,ALL,ALL,11810
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83064,EC1V 2QH,ALL,ALL,7063
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83624,EC1R 0LP,ALL,ALL,11782
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83652,WC1X 0GB,ALL,ALL,10823
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83660,N5 2QB,ALL,ALL,9016
GP_PRAC_PAT_LIST,01OCT2017,GP,08H,E38000088,F83664,N7 7JJ,ALL,ALL,8549
