"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","Private Office","1PO03","HEO","28280","37797","Finance & Recruitment Lead","1.00","Finance"
"Home Office","Home Office","Private Office","1PO03","EO","23330","30896","Diary Manager","1.00","Other"
"Home Office","Home Office","Private Office","1PO03","EO","23330","30896","Correspondence Manager","1.00","Other"
"Home Office","Home Office","Private Office","1PO03","AO","20352","24336","Administration Support","4.00","Other"
"Home Office","Home Office","Private Office","1PO05","Grade 7","48004","62239","Communications Lead","1.00","Policy"
"Home Office","Home Office","Private Office","1PO03","EO","23330","30896","Admin & Finance Officer","1.00","Finance"
"Home Office","Home Office","Private Office","1PO03","SEO","35114","45232","Learning and Commissioning Officer","1.00","Other"
"Home Office","Home Office","Private Office","1PO05","EO","23330","30896","Administrative Manager","1.00","Other"
"Home Office","Home Office","Asylum","1UKVI05","Grade 6","58103","74446","Head of Unit","4.00","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","Grade 7","48004","62239","Deputy Head of Unit","14.00","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","SEO","35114","45232","Operational Manager","46.84","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","CIO","28280","37797","Operational Officer","20.60","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","HEO","28280","37797","Operational Manager","147.95","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","IO","23330","30896","Operational Support","56.25","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","EO","23330","30896","Operational Support","474.31","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","AIO","20352","24336","Operational Support","16.10","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","AO","20352","24336","Operational Support","245.07","Operational Delivery"
"Home Office","Home Office","Asylum","1UKVI05","AA","16641","20924","Operational Support","2.99","Operational Delivery"
"Home Office","Home Office","Appeals and Litigation","1UKVI06","Grade 6","58103","74446","Head of Unit","2.58","Operational Delivery"
"Home Office","Home Office","Appeals and Litigation","1UKVI06","Grade 7","48004","62239","Deputy Head of Unit","12.89","Operational Delivery"
"Home Office","Home Office","Appeals and Litigation","1UKVI06","SEO","35114","45232","Operational Manager","94.73","Operational Delivery"
"Home Office","Home Office","Appeals and Litigation","1UKVI06","HEO","28280","37797","Operational Manager","200.24","Operational Delivery"
"Home Office","Home Office","Appeals and Litigation","1UKVI06","IO","23330","30896","Operational Support","1.00","Operational Delivery"
"Home Office","Home Office","Appeals and Litigation","1UKVI06","EO","23330","30896","Operational Support","287.69","Operational Delivery"
"Home Office","Home Office","Appeals and Litigation","1UKVI06","AO","20352","24336","Operational Support","112.32","Operational Delivery"
"Home Office","Home Office","Appeals and Litigation","1UKVI06","AA","16641","20924","Operational Support","161.32","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","Grade 6","58103","74446","Head of Unit","4.60","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","Grade 7","48004","62239","Deputy Head of Unit","12.55","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","SEO","35114","45232","Operational Manager","33.84","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","CIO","28280","37797","Operational Support","1.00","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","HEO","28280","37797","Operational Manager","57.47","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","IO","23330","30896","Operational Support","1.00","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","EO","23330","30896","Caseworker","129.31","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","AO","20352","24336","Caseworker","197.51","Operational Delivery"
"Home Office","Home Office","Customer Operations","1UKVI08","AA","16641","20924","Operational Support","21.15","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","Grade 6","58103","74446","Head of Unit","12.73","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","Grade 7","48004","62239","Deputy Head of Unit","23.31","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","SEO","35114","45232","Operational Manager","43.68","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","CIO","28280","37797","Caseworker","2.89","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","HEO","28280","37797","Caseworker","79.80","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","IO","23330","30896","Operational Support","3.68","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","EO","23330","30896","Caseworker","149.02","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","AO","20352","24336","Caseworker","232.54","Operational Delivery"
"Home Office","Home Office","Asylum Support and Strategy","1UKVI02","AA","16641","20924","Operational Support","30.27","Operational Delivery"
"Home Office","Home Office","Strategy and Change","2UKVI02","Grade 6","58103","74446","Deputy Head of Unit","14.59","Operational Delivery"
"Home Office","Home Office","Strategy and Change","2UKVI02","Grade 7","48004","62239","Head of Unit","34.36","Operational Delivery"
"Home Office","Home Office","Strategy and Change","2UKVI02","SEO","35114","45232","Operational Manager","43.53","Operational Delivery"
"Home Office","Home Office","Strategy and Change","2UKVI02","HEO","28280","37797","Operational Manager","12.46","Operational Delivery"
"Home Office","Home Office","Strategy and Change","2UKVI02","EO","23330","30896","Operational Support","10.89","Operational Delivery"
"Home Office","Home Office","Strategy and Change","2UKVI02","AO","20352","24336","Operational Support","1.65","Operational Delivery"
"Home Office","Home Office","Operational Assurance","1UKVI14","Grade 6","58103","74446","Head of Unit","3.00","Operational Delivery"
"Home Office","Home Office","Operational Assurance","1UKVI14","Grade 7","48004","62239","Head of Unit","3.80","Operational Delivery"
"Home Office","Home Office","Operational Assurance","1UKVI14","SEO","35114","45232","Operational Support","18.43","Operational Delivery"
"Home Office","Home Office","Operational Assurance","1UKVI14","HEO","28280","37797","Operational Support","7.89","Operational Delivery"
"Home Office","Home Office","Operational Assurance","1UKVI14","EO","23330","30896","Operational Support","3.00","Operational Delivery"
"Home Office","Home Office","Operational Assurance","1UKVI14","AO","20352","24336","Operational Support","1.00","Operational Delivery"
"Home Office","Home Office","Temporary Migration","1UKVI04","Grade 6","58103","74446","Head of Unit","11.90","Operational Delivery"
"Home Office","Home Office","Temporary Migration","1UKVI04","Grade 7","48004","62239","Deputy Head of Unit","22.92","Operational Delivery"
"Home Office","Home Office","Temporary Migration","1UKVI04","SEO","35114","45232","Operational Manager","77.89","Operational Delivery"
"Home Office","Home Office","Temporary Migration","1UKVI04","HEO","28280","37797","Operational Manager","204.90","Operational Delivery"
"Home Office","Home Office","Temporary Migration","1UKVI04","IO","23330","30896","Operational Manager","5.00","Operational Delivery"
"Home Office","Home Office","Temporary Migration","1UKVI04","EO","23330","30896","Caseworker","685.46","Operational Delivery"
"Home Office","Home Office","Temporary Migration","1UKVI04","AO","20352","24336","Caseworker","973.35","Operational Delivery"
"Home Office","Home Office","Temporary Migration","1UKVI04","AA","16641","20924","Operational Support","502.14","Operational Delivery"
"Home Office","Home Office","Permanent Migration","2UKVI06","Grade 6","58103","74446","Head of Unit","6.00","Operational Delivery"
"Home Office","Home Office","Permanent Migration","2UKVI06","Grade 7","48004","62239","Deputy Head of Unit","14.92","Operational Delivery"
"Home Office","Home Office","Permanent Migration","2UKVI06","SEO","35114","45232","Operational Manager","35.84","Operational Delivery"
"Home Office","Home Office","Permanent Migration","2UKVI06","HEO","28280","37797","Operational Manager","112.57","Operational Delivery"
"Home Office","Home Office","Permanent Migration","2UKVI06","EO","23330","30896","Caseworker","622.62","Operational Delivery"
"Home Office","Home Office","Permanent Migration","2UKVI06","AO","20352","24336","Operational Support","599.52","Operational Delivery"
"Home Office","Home Office","Permanent Migration","2UKVI06","AA","16641","20924","Operational Support","208.61","Operational Delivery"
"Home Office","Home Office","UK Visas & Immigration Director General's Office","3UKVI01","Grade 6","58103","74446","Head of Unit","1.00","Operational Delivery"
"Home Office","Home Office","UK Visas & Immigration Director General's Office","3UKVI01","SEO","35114","45232","Operational Manager","5.00","Operational Delivery"
"Home Office","Home Office","UK Visas & Immigration Director General's Office","3UKVI01","HEO","28280","37797","Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","UK Visas & Immigration Director General's Office","3UKVI01","EO","23330","30896","Operational Support","2.83","Operational Delivery"
"Home Office","Home Office","UK Visas & Immigration Director General's Office","3UKVI01","AO","20352","24336","Operational Support","3.00","Operational Delivery"
"Home Office","Home Office","UK Visas & Immigration Director General's Office","3UKVI01","AA","16641","20924","Operational Support","5.30","Operational Delivery"
"Home Office","Home Office","Career Transition Service (CTS)","2HR06","Grade 6","58103","74446","Dep Director, CTS","1.00","Human Resources"
"Home Office","Home Office","Career Transition Service (CTS)","1HR29","Grade 6","58103","74446","Career Transition Advisor","2.00","Human Resources"
