PLACE-REF,Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,ANALYSIS-CD,RV,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
7376000369,0,8729.9,V,8964.38,3MTHS,0,234.48,0,,0,0,0,CO,33250,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,01/11/2014,3RD FLOOR,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,OFFICES AND PREMISES
7376000879,0,155.48,V,159.66,MINRV,0,4.18,0,,0,0,0,CP1,350,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,01/05/2016,CAR SPACE 24,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,CAR PARKING SPACE
7376000919,0,158.26,V,162.51,MINRV,0,4.25,0,,0,0,0,CP1,350,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,25/04/2016,CAR SPACE 34,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,CAR PARKING SPACE
7393232279,0,1479.85,O,0,,0,0,0,,0,0,0,CO,6200,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,01/07/2016,SUITE 2A,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,OFFICES AND PREMISES
7393232299,0,760.81,V,781.24,MINRV,0,20.43,0,,0,0,0,CO,2550,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,19/08/2016,SUITE 2B,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,OFFICES AND PREMISES
7393232369,0,3000.8,O,0,,0,0,0,,0,0,0,CO,6200,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,24/09/2010,PART 1ST FLOOR,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,OFFICE
7393232559,0,127.17,V,130.59,MINRV,0,3.42,0,,0,0,0,CP1,350,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,01/07/2016,CAR SPACE 4,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACE
7393232629,0,114.17,V,117.24,MINRV,0,3.07,0,,0,0,0,CP1,350,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,29/07/2016,CAR SPACE 98,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACE
7393232869,0,169.4,O,0,,0,0,0,,0,0,0,CP1,350,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,01/05/2013,CAR SPACE 12,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACE
7393233109,0,677.6,V,695.8,MINRV,0,18.2,0,,0,0,0,CP1,1400,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,29/03/2016,CAR SPACES 40-43,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACES
7393233129,0,169.4,V,173.95,MINRV,0,4.55,0,,0,0,0,CP1,350,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,29/03/2016,CAR SPACE 46,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACE
7393233599,0,112.78,V,115.81,MINRV,0,3.03,0,,0,0,0,CP1,350,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,01/08/2016,CAR SPACE 95,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACE
7393234069,0,104.42,V,107.22,MINRV,0,2.8,0,,0,0,0,CP1,350,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,19/08/2016,CAR SPACE 51,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACE
7393234359,0,1450.01,V,1488.96,3MTHS,0,38.95,0,,0,0,0,CO,4500,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,01/08/2016,SUITE F1 GND FLR,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,OFFICES AND PREMISES
8358001279,0,1839.2,O,0,,0,0,0,,0,0,0,CO,3800,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,22/02/2008,SUITE 2D 2ND FLR,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,OFFICE AND PREMISES
8358001779,0,1416.2,O,0,,0,0,0,,0,0,0,CO,6000,EMERSON MANAGEMENT SERVICES LIMITED,C/O ORBIT INVESTMENTS (MANCHESTER) LTD,PROPERTY ACCOUNTING DEPARTMENT,EMERSON HOUSE,"HEYES LANE, ALDERLEY EDGE",,SK9 7LF,01/06/2015,SUITE D PART 8TH FLOOR,BECKWITH HOUSE,1 WELLINGTON ROAD NORTH,STOCKPORT,,SK4 1AH,OFFICES AND PREMISES
3933200009,0,251.55,V,258.31,MINRV,0,6.76,0,,0,0,0,CP1,700,EMERSON MANAGEMENT SERVICES LTD,PROPERTY ACCOUNTING DEPARTMENT,ORBIT DEVELOPMENTS (MCR) LTD,EMERSON HOUSE,HEYES LANE,ALDERELY EDGE,SK9 7LF,04/07/2016,CAR SPACES 90 & 91,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,CAR PARKING SPACES (2)
3933200879,0,1696.25,V,1741.81,3MTHS,0,45.56,0,,0,0,0,CO,7800,EMERSON MANAGEMENT SERVICES LTD,PROPERTY ACCOUNTING DEPARTMENT,ORBIT DEVELOPMENTS (MCR) LTD,EMERSON HOUSE,HEYES LANE,ALDERELY EDGE,SK9 7LF,07/06/2016,SUITE 2 9TH FLOOR REAR,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,OFFICES AND PREMISES
3933201079,0,1274.58,V,1308.81,3MTHS,0,34.23,0,,0,0,0,CO,5400,EMERSON MANAGEMENT SERVICES LTD,PROPERTY ACCOUNTING DEPARTMENT,ORBIT DEVELOPMENTS (MCR) LTD,EMERSON HOUSE,HEYES LANE,ALDERELY EDGE,SK9 7LF,06/08/2015,SUITE 4 - 10TH FLOOR FRONT,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,OFFICES AND PREMISES
3933201089,0,1227.37,V,1260.34,3MTHS,0,32.97,0,,0,0,0,CO,5200,EMERSON MANAGEMENT SERVICES LTD,PROPERTY ACCOUNTING DEPARTMENT,ORBIT DEVELOPMENTS (MCR) LTD,EMERSON HOUSE,HEYES LANE,ALDERELY EDGE,SK9 7LF,06/08/2015,SUITE 5 - 10TH FLOOR FRONT,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,OFFICES AND PREMISES
7395357129,0,20765.59,V,0,,0,557.75,0,,0,0,0,IF3,72500,EMERSON MANAGEMENT SERVICES LTD,PROPERTY ACCOUNTING DEPARTMENT,ORBIT DEVELOPMENTS (MCR) LTD,EMERSON HOUSE,HEYES LANE,ALDERELY EDGE,SK9 7LF,01/06/2015,JONES HOMES NORTH WEST,R/O DEANPRINT,STOCKPORT ROAD,CHEADLE HEATH,STOCKPORT,SK3 0PP,WORKSHOP AND PREMISES
5209099009,0,42108,O,0,,0,1131,0,,0,0,0,IF2O,87000,EMERSON PROCESS MANAGEMENT LTD,ACCOUNTS PAYABLE,MERIDIAN BUSINESS PARK,MERIDIAN EAST,LEICESTER,,LE19 1UX,01/04/1991,ARDEN BUSINESS CENTRE,HORSFIELD WAY,BREDBURY,STOCKPORT,,SK6 2SU,"WORKS, OFFICE AND PREMISES"
908010009,0,2662,O,0,,-1,0,2662,,0,0,0,CS3,5500,EMILIO RACCIO (HAIR DESIGN),,,,,,,01/04/1990,10 BROADSTONE ROAD,STOCKPORT,,,,SK5 7AE,HAIRDRESSING SALON AND PREMISES
1727019009,0,6534,O,0,,0,0,0,,0,0,0,IF3,13500,EMMETT MACHINERY LTD,UNITS 11/12,CHRISITE STREET IND ESTATE,CHRISTIE STREET,STOCKPORT,,SK1 4LR,21/08/2008,UNIT 11/12,CHRISTIE STREET IND ESTATE,CHRISTIE STREET,STOCKPORT,,SK1 4LR,WORKSHOP AND PREMISES
715002009,0,1597.2,O,0,,-1,0,1597.2,,0,0,0,CS3,3300,EMPORIO HAIR SALON LTD,,,,,,,30/03/2006,2 BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,,SK3 0RN,HAIRDRESSING SALON AND PREMISES
1892074029,0,96.8,O,0,,0,0,0,,0,0,0,NX,200,ENERGETICS ELECTRICITY LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2013,THE COPPICE,CROSS LANE,MARPLE,STOCKPORT,,SK6 6DJ,NON STANDARD TYPE CORRECT DESCRIPTION
6015242019,0,76.96,O,0,,0,0,0,,0,0,0,NX,159,ENERGETICS ELECTRICITY LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2013,HEATON CHAPEL,NELSTROP ROAD,HEATON CHAPEL,STOCKPORT,,SK4 5LX,INDEPENDENT DISTRIBUTION NETWORK OPERATOR
7376109019,0,96.8,O,0,,0,0,0,,0,0,0,NX,200,ENERGETICS ELECTRICITY LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2013,ALLIANCE HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 7AA,INDEPENDENT DISTRIBUTION NETWORK OPERATOR
7973006049,0,24.68,O,0,,0,0,0,,0,0,0,NX,51,ENERGETICS ELECTRICITY LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2013,ENERGETICS ELECTRICITY LTD,KINGFISHER ROAD,CHEADLE HULME,CHEADLE,,SK2 5JR,INDEPENDENT DISTRIBUTION NETWORK OPERATOR
9951001029,0,145.2,O,0,,0,0,0,,0,0,0,NX,300,ENERGETICS ELECTRICITY LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2013,ENERGETICS ELECTRICITY LTD,STATION ROAD,STRINES,STOCKPORT,,SK6 7GH,INDEPENDENT DISTRIBUTION NETWORK OPERATOR
212024129,0,31.94,O,0,,0,0,0,,0,0,0,CX,66,ENERGETICS GAS LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2014,INDEPENDENT GAS TRANSPORTER,ADSWOOD ROAD,CHEADLE HULME,CHEADLE,,SK8 5QY,INDEPENDENT GAS TRANSPORTER
4830099019,0,49.37,O,0,,0,0,0,,0,0,0,CX,102,ENERGETICS GAS LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2013,ENERGETICS GAS LTD,KINGFISHER ROAD,OFFERTON,STOCKPORT,,SK2 5JR,INDEPENDENT GAS TRANSPORTER
6259001009,0,75.5,O,0,,0,0,0,,0,0,0,CX,156,ENERGETICS GAS LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2014,INDEPENDENT GAS TRANSPORTER,OLD WOOL LANE,CHEADLE HULME,CHEADLE,,SK8 5JA,NON STANDARD TYPE CORRECT DESCRIPTION
7973150009,0,31.94,O,0,,0,0,0,,0,0,0,CX,66,ENERGETICS GAS LTD,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,01/04/2013,INDEPENDENT GAS TRANSPORTER,TURVES ROAD,CHEADLE HULME,CHEADLE,,SK8 6AA,INDEPENDENT GAS TRANSPORTER
7228008009,0,1984.4,O,0,,-1,0,1984.4,,0,0,0,CS,4100,ENIGMA FRAMING TECHNIQUES LTD,WILLIES FRAMING STUDIO,8 SCHOOL LANE,HEATON MOOR,STOCKPORT,,SK4 5DG,12/08/2004,8 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,SHOP AND PREMISES
5674191109,0,1403.6,O,0,,-1,0,1403.6,,0,0,0,CO,2900,ENRICH MARKETING LTD,OFFICE 4 2ND FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,13/11/2014,OFFICE 4 2ND FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,OFFICES AND PREMISES
5674191159,0,121,O,0,,0,0,0,,0,0,0,CP1,250,ENRICH MARKETING LTD,OFFICE 4 2ND FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,13/11/2014,PARKING SPACE 4,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,CAR PARKING SPACE
6438001059,0,4210.8,V,4323.9,LAND,0,113.1,0,,0,0,0,CP1,8700,ENSCO 986 LTD,C/O CITY PARTNERSHIP,OAKWOOD BARN,STOCKTON ROAD,WILMSLOW,,SK9 6EU,18/11/2013,CAR SPACES FOR FIRST FLR,MERIDIAN HOUSE,PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5BX,CAR PARKING SPACES
5595017009,0,112165.34,O,0,,0,3012.71,0,,0,0,0,CS,252500,ENTERFRIES LTD T/A MCDONALDS RESTAURANT,,,,,,,01/05/2016,17-19 MERSEYWAY,STOCKPORT,,,,SK1 1PN,SHOP & PREMISES
5451003289,0,3678.4,O,0,,0,0,0,,0,0,0,IF3,7600,ENTERPRISE RENT A CAR LTD,UNIT 6,TAURUS PARK,EUROPA BOULEVARD,WESTBROOK,WARRINGTON,WA5 7ZT,01/11/2004,UNIT 12D,MARCLIFFE INDUSTRIAL ESTATE,MACCLESFIELD ROAD,HAZEL GROVE,STOCKPORT,SK7 5EG,WORKSHOP AND PREMISES
5451004109,0,2565.2,O,0,,0,0,0,,0,0,0,CO,5300,ENTERPRISE RENT A CAR LTD,UNIT 6,TAURUS PARK,EUROPA BOULEVARD,WESTBROOK,WARRINGTON,WA5 7ZT,01/04/2005,GND FLOOR UNIT 1A,MARCLIFFE INDUSTRIAL ESTATE,MACCLESFIELD ROAD,HAZEL GROVE,STOCKPORT,SK7 5EG,OFFICES AND PREMISES
7418326029,0,8954,O,0,,0,240.5,0,,0,0,0,CO,18500,ENTERPRISE RENT A CAR LTD,UNIT 6,TAURUS PARK,EUROPA BOULEVARD,WESTBROOK,WARRINGTON,WA5 7ZT,04/07/2005,STYAL ROAD,GATLEY,CHEADLE,,,SK8 3UA,OFFICES AND PREMISES
8358270089,0,10648,O,0,,0,286,0,,0,0,0,CO,22000,ENTERPRISE RENT A CAR LTD,UNIT 6,TAURUS PARK,EUROPA BOULEVARD,WESTBROOK,WARRINGTON,WA5 7ZT,01/11/2002,BRYANT HOUSE,59 WELLINGTON ROAD NORTH,STOCKPORT,,,SK4 1HJ,OFFICES AND PREMISES
