"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","CT Caseworker","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","CT CASEWORKER/MANAGER","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Customer Coordinator","4.80","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Customer Co-Ordinator","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Customer Relationship Manager","175.46","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Film Partnerships","6.87","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","G7 Tech Specialist","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","GRADE 7","19.21","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","INTERGRATED MANAGER","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","IT","0.47","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","L & C Intervention Caseworker","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Large Partnerships","6.92","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Pharmaceutical","6.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Research & Development","17.42","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Service Companies Unit","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","SMALL COMPANIES ENT CENTRES","6.04","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","TAPE","4.60","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Tax Specialist","6.83","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Team Leader","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","Transfer Pricing","11.41","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Grade 7","46983","61590","VAT","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Business Support","17.53","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","C & C","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Caseworker HO","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","COLLECTIVE INVESTMENT SCHEME","3.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Collective Investment Schemes","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Construction Industry","3.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","CT","64.93","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","CT Tax specialist","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","CTO","9.73","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Customer Coordinator","23.50","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Customer Co-Ordinator","8.56","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Customer Relationship Manager","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","DIR SUP","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Employer Compliance","26.17","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Film Partnerships","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Group","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","HE","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Hedge Funds","0.75","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Higher Officer","23.86","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","HO Tax Specialist","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Integrated Manager","3.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","INTERGRATED MANAGER","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","IT","2.75","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","L&C East - Interventions Caseworker (HO-","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Large Partnerships","4.54","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","other","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Research & Development","8.91","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","RESIDUAL TEEL F2F","0.56","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Service Companies Unit","11.60","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","SMALL COMPANIES ENT CENTRES","3.60","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","TAPE","103.40","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Tax Specialist","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Team Leader","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","TPQ CT","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","TPQ VAT","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Transfer Pricing","4.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","VAT","124.22","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Higher Officer","28636","37105","Vat Tax Specialist","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Assistant Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Business Support","46.99","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","CITEX - INT","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Collective Investment Schemes","1.57","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Construction Industry","15.12","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","CT","43.70","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","CTO","14.08","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Customer Coordinator","45.33","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Customer Co-Ordinator","18.87","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","ECI","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","ECIC","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Employer Compliance","117.58","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Film Partnerships","3.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Funds & Fronting Companies","3.38","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","HE","8.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Officer","4.62","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Integrated Manager","2.18","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","INTERGRATED MANAGER","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","IT","3.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","LARGE & COMPLEX CASEWORKER O","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Large Partnerships","6.42","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Manager","0.40","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Officer","18.75","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Off-Shore Funds","3.69","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","other","9.43","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Research & Development","1.86","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","RESIDUAL TEEL F2F","1.61","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Secondment","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","Service Companies Unit","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","TAPE","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","TPQ VAT","9.27","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","TPQ VAT","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","VAT","7.44","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Officer","22669","30331","VPC","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Business Support","9.43","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","COLLECTIVE INVESTMENT SCHEME","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Construction Industry","0.60","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","CT","28.42","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","CTO","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Customer Coordinator","4.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Customer Relationship Manager","9.14","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Integrated Manager","15.83","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","INTERGRATED MANAGER","4.76","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","IT","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Large Partnerships","7.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Senior Officer","0.65","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","TAPE","52.50","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Team Manager","0.81","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","Technical Manager - SO","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","LC9","Senior Officer","35232","42856","VAT","7.49","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","P2","Officer","22669","30331","C & C","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","PS1","Grade 6","57573","74209","other","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","R8","Higher Officer","28636","37105","Manager/Technical Support","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","BC1","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","BC3","Assistant Officer","17330","23892","Assistant Officer","0.81","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","BT1","Band T","25000","43192","Personal Secretary","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CAR10","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CAR12","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CAR5","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CC13","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CC13","Band T","25000","43192","Team Leader","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CC3","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CC4","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CC4","Band T","25000","43192","Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CC4","Band T","25000","43192","Team Leader","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CC6","Band T","25000","43192","Team Leader","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CC6","Senior Officer","35232","42856","Senior Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CH1","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CH1","Band T","25000","43192","Client Project Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CH1","Band T","25000","43192","Team Leader","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CI10","Band T","25000","43192","Team Leader","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CI6","Band T","25000","43192","Band T","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","CP8","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","DM5","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","EC1","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","EC2","Officer","22669","30331","Officer","0.61","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","EC4","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","ECP6","Band T","25000","43192","Band T","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","ECSM10","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","ECSM2","Band T","25000","43192","Band T","3.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","ECSM4","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","ECSM4","Band T","25000","43192","Senior Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","ECSM7","Band T","25000","43192","Band T","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F1","Band T","25000","43192","Assistant Private Secretary","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F11","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F17","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Admin Assistant","14255","19965","administrative Assistant","4.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Assistant Officer","17330","23892","Assistant Officer","1.81","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Grade 6","57573","74209","Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Grade 6","57573","74209","People Finance BP","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Higher Officer","28636","37105","Team Leader Higher Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Officer","22669","30331","HR Transformation Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Officer","22669","30331","Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Officer","22669","30331","Officer","2.28","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Senior Officer","35232","42856","Learning Finance Manager, SO","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Senior Officer","35232","42856","Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F18","Senior Officer","35232","42856","Team Leader","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F19","Officer","22669","30331","Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F22","Band T","25000","43192","Post Project Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F3","Band T","25000","43192","Team Leader","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F5","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","F8","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","I12","Band T","25000","43192","Band T","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","I3","Band T","25000","43192","Band T","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","I6","Band T","25000","43192","Band T","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","IC1","Officer","22669","30331","Officer","0.81","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","L14","Band T","25000","43192","Correspondence Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","L3","Band T","25000","43192","Assistant Private Secretary","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","L3","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","LBS51","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","LC13","Admin Assistant","14255","19965","Admin Assistant","0.32","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","LC13","Higher Officer","28636","37105","RCSL","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","LC3","Band T","25000","43192","Band T","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","LC8","Officer","22669","30331","Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","LC9","Higher Officer","28636","37105","RCSL","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P1","Grade 7","46983","61590","GRADE 7","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P1","Higher Officer","28636","37105","Asst Private Office Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P1","Higher Officer","28636","37105","Higher Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P1","Officer","22669","30331","Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Admin Assistant","14255","19965","administrative Assistant","1.81","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Assistant Officer","17330","23892","administrative Assistant","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Assistant Officer","17330","23892","Assistant Officer","4.70","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Assistant Officer","17330","23892","Business Support AO","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Grade 6","57573","74209","Grade 6","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Grade 6","57573","74209","Managers Employment Advice Senior Mgr","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Grade 6","57573","74209","Support Services Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Grade 7","46983","61590","Head of Health & Welfare","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Higher Officer","28636","37105","Advisory and Support HO","4.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","P10","Higher Officer","28636","37105","BPS Regional Officer HO","2.57","Human Resources"
