Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed Expenditure Code,Date paid,Transaction Number,Net Amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,08-Feb-2011,1102-00793,460.00,R,Brenntag Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,10-Feb-2011,1102-00794,460.00,R,Brenntag Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,23-Feb-2011,1102-00795,470.00,R,Brenntag Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,17-Feb-2011,1102-00796,7216.00,R,Brian G Hancock Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,09-Feb-2011,1102-00797,661.74,R,Briggs Equipment Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,09-Feb-2011,1102-00798,661.74,R,Briggs Equipment Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,18-Feb-2011,1102-00799,661.74,R,Briggs Equipment Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,18-Feb-2011,1102-00800,1380.17,R,Bright Beginnings Childcare Centre
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,18-Feb-2011,1102-00801,465.40,R,Bright Skies Day Nursey
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,18-Feb-2011,1102-00802,1080.72,R,Bright Sparks Pre-School
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Feb-2011,1102-00803,1208.96,R,Brigshaw House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Feb-2011,1102-00804,2257.28,R,Brigshaw House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Provisions,231,21-Jan-2011,1102-00805,528.96,R,Brillfood Co Uk
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Supplies and Services,Other Hired And Contracted Services,265,10-Feb-2011,1102-00806,495.00,R,Brilliant Lettings
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Office Equipment,201,18-Feb-2011,1102-00807,522.50,R,Bristol Cameras Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,09-Feb-2011,1102-00808,455.69,R,Britannia Cooling Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,16-Feb-2011,1102-00809,1900.00,R,Britannia Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Supplies and Services,Memberships,226,18-Feb-2011,1102-00810,13319.42,R,British Agencies For Adoption &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Third Party Payments,Adoptions - Allowances,560,18-Feb-2011,1102-00811,599.00,R,British Agencies For Adoption &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Employees,Study Books & Equipment,072,24-Feb-2011,1102-00812,770.00,R,British Agencies For Adoption &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,22-Feb-2011,1102-00813,460.35,R,British Electrical & Manufacturing
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,17-Feb-2011,1102-00814,2166.67,R,British Gas Service Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,17-Feb-2011,1102-00815,2166.67,R,British Gas Service Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,21-Feb-2011,1102-00816,2166.67,R,British Gas Service Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Premises,H.R.A. - Repairs A To P,107,28-Feb-2011,1102-00817,2890.30,R,British Gas Service Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Premises,H.R.A. - Repairs A To P,107,28-Feb-2011,1102-00818,2890.30,R,British Gas Service Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,01-Feb-2011,1102-00819,42626.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,04-Feb-2011,1102-00820,9449.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,10-Feb-2011,1102-00821,3586.92,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,10-Feb-2011,1102-00822,1572.75,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,10-Feb-2011,1102-00823,9452.23,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,15-Feb-2011,1102-00824,19790.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,15-Feb-2011,1102-00825,5816.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,17-Feb-2011,1102-00826,3351.01,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,17-Feb-2011,1102-00827,5877.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,17-Feb-2011,1102-00828,18754.52,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,18-Feb-2011,1102-00829,12213.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,23-Feb-2011,1102-00830,30752.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-00831,5943.70,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-00832,3227.28,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,24-Feb-2011,1102-00833,44223.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,24-Feb-2011,1102-00834,33004.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,24-Feb-2011,1102-00835,8999.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,24-Feb-2011,1102-00836,4132.90,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-00837,11631.53,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Gas,123,10-Feb-2011,1102-00838,2319.38,R,British Gas Trading Limited Electricity
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Corporate Services,Support Services,Professional Personnel Support,424,14-Feb-2011,1102-00839,2985.00,R,British Safety Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,17-Feb-2011,1102-00840,6381.50,C,British Telecom
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Furniture And Equipment,203,01-Feb-2011,1102-00841,9068.51,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Supplies and Services,Telephones,213,02-Feb-2011,1102-00842,2228.46,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Furniture And Equipment,203,08-Feb-2011,1102-00843,-10399.00,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Furniture And Equipment,203,08-Feb-2011,1102-00844,27349.96,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Business Improvement,Supplies and Services,Telephones,213,10-Feb-2011,1102-00845,417.29,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Supplies and Services,Telephones,213,10-Feb-2011,1102-00846,5609.04,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Supplies and Services,Telephones,213,11-Feb-2011,1102-00847,2935.00,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Support Services,Supplies and Services,Telephones,213,15-Feb-2011,1102-00848,3418.72,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Supplies and Services,Telephones,213,25-Feb-2011,1102-00849,1656.94,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services Managed By E.L.,Primary Schools,Capital,Construction,3,10-Feb-2011,1102-00850,111854.54,C,Britspace Modular Buildings Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services Managed By E.L.,Primary Schools,Capital,Construction,3,14-Feb-2011,1102-00851,60979.14,C,Britspace Modular Buildings Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,08-Feb-2011,1102-00852,7000.00,R,Brm Productions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,18-Feb-2011,1102-00853,566.77,R,Broag Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Provisions,231,10-Jan-2011,1102-00854,760.94,R,Bronte Natural Spring Wa
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Supplies and Services,Provisions,231,10-Jan-2011,1102-00855,538.44,R,Bronte Natural Spring Wa
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Food & Drink,231,09-Feb-2011,1102-00856,564.00,R,Bronte Water Coolers Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Supplies and Services,Food & Drink,231,18-Feb-2011,1102-00857,458.25,R,Bronte Water Coolers Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Feb-2011,1102-00858,3707.36,R,Brooklands Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Feb-2011,1102-00859,24621.23,R,Brooklands Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Feb-2011,1102-00860,1282.36,R,Brookside
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Feb-2011,1102-00861,2040.00,R,Brookvale
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Feb-2011,1102-00862,2040.00,R,Brookvale (For The Mentally
